pc_time,seq,tick_ms,bitmap,sensor_1_x_gs,sensor_1_y_gs,sensor_1_z_gs,sensor_2_x_gs,sensor_2_y_gs,sensor_2_z_gs,sensor_3_x_gs,sensor_3_y_gs,sensor_3_z_gs,sensor_4_x_gs,sensor_4_y_gs,sensor_4_z_gs,sensor_5_x_gs,sensor_5_y_gs,sensor_5_z_gs,sensor_6_x_gs,sensor_6_y_gs,sensor_6_z_gs,sensor_7_x_gs,sensor_7_y_gs,sensor_7_z_gs,sensor_8_x_gs,sensor_8_y_gs,sensor_8_z_gs,sensor_9_x_gs,sensor_9_y_gs,sensor_9_z_gs,sensor_10_x_gs,sensor_10_y_gs,sensor_10_z_gs,sensor_11_x_gs,sensor_11_y_gs,sensor_11_z_gs,sensor_12_x_gs,sensor_12_y_gs,sensor_12_z_gs,imu_seq,imu_tick_ms,ax,ay,az,gx,gy,gz,temp
1780493825.101695,105623,497001,0x0FFF,0.505933,0.296960,-0.846887,0.285962,0.428943,-0.956873,0.164978,0.329956,-0.879883,0.351953,-0.582922,1.286829,0.032996,-0.318958,1.132849,-0.065991,-0.307959,1.286829,0.120984,0.340955,-1.033862,0.219971,0.483936,-0.769897,0.054993,0.439941,-0.791895,0.219971,-0.483936,1.033862,0.065991,-0.450940,1.022864,0.109985,-0.252966,1.297827,105622,497000,-94,103,8240,-17,-1,-21,640
1780493825.103620,105624,497003,0x0FFF,0.406946,0.318958,-0.934875,0.296960,0.450940,-0.967871,0.274963,0.395947,-0.901880,0.263965,-0.527930,1.253833,0.010999,-0.296960,1.220837,-0.065991,-0.263965,1.231836,0.285962,0.241968,-1.000867,0.241968,0.362952,-0.901880,0.076990,0.483936,-0.989868,0.153979,-0.483936,0.945874,0.175977,-0.384949,1.209839,0.109985,-0.263965,1.209839,105622,497000,-94,103,8240,-17,-1,-21,640
1780493825.105667,105625,497005,0x0FFF,0.527930,0.406946,-0.956873,0.318958,0.450940,-0.912878,0.186975,0.296960,-0.934875,0.274963,-0.582922,1.231836,0.076990,-0.318958,1.231836,-0.010999,-0.230969,1.319824,0.230969,0.373950,-0.967871,0.219971,0.417944,-0.857886,0.142981,0.351953,-0.989868,0.241968,-0.615918,0.956873,0.175977,-0.186975,1.165845,0.241968,-0.208972,1.176843,105622,497000,-94,103,8240,-17,-1,-21,640
1780493825.107656,105627,497008,0x0FFF,0.428943,0.439941,-1.099854,0.340955,0.516931,-1.011865,0.120984,0.318958,-0.879883,0.263965,-0.637915,1.198840,0.065991,-0.307959,1.231836,0.000000,-0.252966,1.209839,0.109985,0.340955,-0.923877,0.175977,0.450940,-0.846887,0.175977,0.472937,-0.912878,0.208972,-0.417944,0.945874,0.175977,-0.362952,1.088855,0.241968,-0.296960,1.330823,105626,497006,-98,106,8236,-18,-4,-21,631
1780493825.109711,105628,497010,0x0FFF,0.373950,0.351953,-1.022864,0.318958,0.505933,-0.923877,0.197974,0.351953,-0.835889,0.296960,-0.604919,1.231836,0.120984,-0.252966,1.275830,0.000000,-0.318958,1.198840,0.131982,0.241968,-1.011865,0.241968,0.351953,-0.824890,0.153979,0.472937,-0.967871,0.219971,-0.461938,0.912878,0.076990,-0.296960,1.165845,0.153979,-0.241968,1.209839,105626,497006,-98,106,8236,-18,-4,-21,631
1780493825.111740,105630,497012,0x0FFF,0.417944,0.252966,-1.033862,0.230969,0.483936,-0.923877,0.241968,0.406946,-0.967871,0.329956,-0.637915,1.242834,0.153979,-0.329956,1.187842,0.043994,-0.296960,1.198840,0.142981,0.373950,-0.967871,0.252966,0.362952,-0.791895,0.109985,0.516931,-0.923877,0.142981,-0.527930,0.868884,0.065991,-0.329956,1.165845,0.109985,-0.164978,1.253833,105629,497010,-82,116,8237,-15,-3,-21,633
1780493825.113702,105631,497014,0x0FFF,0.516931,0.362952,-1.022864,0.329956,0.439941,-0.868884,0.175977,0.384949,-0.901880,0.186975,-0.527930,1.286829,0.120984,-0.318958,1.242834,0.032996,-0.285962,1.220837,0.263965,0.406946,-0.967871,0.175977,0.417944,-0.813892,0.142981,0.461938,-0.989868,0.263965,-0.340955,0.923877,0.153979,-0.340955,1.165845,0.131982,-0.263965,1.275830,105629,497010,-82,116,8237,-15,-3,-21,633
1780493825.115807,105633,497016,0x0FFF,0.461938,0.318958,-1.033862,0.362952,0.417944,-0.945874,0.285962,0.384949,-0.890881,0.230969,-0.593921,1.242834,0.076990,-0.406946,1.308826,0.065991,-0.241968,1.341821,0.186975,0.318958,-1.000867,0.230969,0.417944,-0.879883,0.109985,0.406946,-0.901880,0.164978,-0.417944,0.945874,0.087988,-0.450940,1.110852,0.164978,-0.153979,1.121851,105632,497014,-91,113,8235,-16,-3,-22,633
1780493825.119022,105634,497018,0x0FFF,0.483936,0.307959,-1.022864,0.230969,0.560925,-0.901880,0.241968,0.340955,-0.846887,0.164978,-0.648914,1.198840,0.010999,-0.307959,1.165845,0.054993,-0.263965,1.242834,0.351953,0.307959,-0.945874,0.186975,0.340955,-0.912878,0.142981,0.461938,-0.978870,0.219971,-0.439941,0.989868,0.032996,-0.340955,1.110852,0.142981,-0.131982,1.209839,105632,497014,-91,113,8235,-16,-3,-22,633
1780493825.121102,105635,497020,0x0FFF,0.472937,0.208972,-1.022864,0.241968,0.505933,-0.857886,0.186975,0.351953,-0.956873,0.263965,-0.604919,1.143848,0.109985,-0.428943,1.308826,0.109985,-0.230969,1.374817,0.197974,0.318958,-0.945874,0.241968,0.461938,-0.813892,0.219971,0.406946,-0.901880,0.197974,-0.483936,1.066858,0.065991,-0.285962,1.099854,0.186975,-0.120984,1.198840,105632,497014,-91,113,8235,-16,-3,-22,633
1780493825.121863,105637,497022,0x0FFF,0.527930,0.395947,-1.000867,0.307959,0.483936,-0.978870,0.252966,0.351953,-0.846887,0.274963,-0.593921,1.165845,0.098987,-0.285962,1.209839,-0.076990,-0.175977,1.253833,0.186975,0.274963,-0.868884,0.274963,0.417944,-0.714905,0.186975,0.439941,-0.945874,0.241968,-0.417944,0.989868,0.098987,-0.186975,1.165845,0.274963,-0.087988,1.198840,105636,497020,-86,113,8239,-16,-2,-17,638
1780493825.125091,105638,497024,0x0FFF,0.549927,0.362952,-0.945874,0.252966,0.472937,-0.945874,0.186975,0.406946,-0.934875,0.263965,-0.648914,1.253833,0.043994,-0.395947,1.220837,0.065991,-0.263965,1.264832,0.208972,0.472937,-0.890881,0.175977,0.351953,-0.758899,0.087988,0.362952,-0.912878,0.230969,-0.428943,0.989868,0.098987,-0.362952,1.077856,0.241968,-0.241968,1.264832,105636,497020,-86,113,8239,-16,-2,-17,638
1780493825.127194,105640,497026,0x0FFF,0.505933,0.329956,-0.901880,0.428943,0.450940,-1.011865,0.197974,0.384949,-1.033862,0.208972,-0.615918,1.187842,0.000000,-0.274963,1.099854,0.032996,-0.164978,1.242834,0.263965,0.351953,-0.956873,0.153979,0.340955,-0.813892,0.230969,0.329956,-1.044861,0.230969,-0.450940,0.967871,0.175977,-0.296960,0.978870,0.153979,-0.197974,1.253833,105639,497025,-93,124,8238,-15,-4,-20,643
1780493825.129218,105641,497028,0x0FFF,0.450940,0.329956,-0.945874,0.318958,0.516931,-0.835889,0.131982,0.307959,-0.923877,0.285962,-0.527930,1.176843,0.142981,-0.208972,1.209839,-0.010999,-0.307959,1.176843,0.318958,0.274963,-1.022864,0.153979,0.417944,-0.758899,0.131982,0.307959,-0.890881,0.241968,-0.505933,0.934875,0.109985,-0.329956,1.242834,0.197974,-0.142981,1.176843,105639,497025,-93,124,8238,-15,-4,-20,643
1780493825.131313,105642,497030,0x0FFF,0.439941,0.274963,-0.802893,0.362952,0.516931,-0.945874,0.373950,0.329956,-0.934875,0.186975,-0.516931,1.275830,0.208972,-0.450940,1.176843,-0.032996,-0.318958,1.374817,0.252966,0.351953,-0.912878,0.263965,0.384949,-0.802893,0.208972,0.351953,-0.923877,0.285962,-0.516931,0.945874,0.054993,-0.417944,1.165845,0.109985,-0.230969,1.253833,105639,497025,-93,124,8238,-15,-4,-20,643
1780493825.133450,105644,497033,0x0FFF,0.494934,0.241968,-0.989868,0.318958,0.450940,-0.934875,0.230969,0.373950,-0.868884,0.285962,-0.637915,1.165845,0.120984,-0.340955,1.209839,-0.021997,-0.208972,1.341821,0.208972,0.384949,-0.846887,0.197974,0.417944,-0.824890,0.109985,0.450940,-1.000867,0.186975,-0.340955,0.945874,0.153979,-0.384949,1.154846,0.175977,-0.208972,1.187842,105643,497031,-97,107,8229,-15,-5,-18,633
1780493825.135469,105645,497035,0x0FFF,0.428943,0.384949,-0.945874,0.274963,0.516931,-0.890881,0.296960,0.340955,-0.791895,0.296960,-0.637915,1.231836,0.043994,-0.406946,1.132849,0.054993,-0.197974,1.165845,0.252966,0.329956,-1.055859,0.186975,0.252966,-0.890881,0.087988,0.439941,-1.066858,0.208972,-0.428943,1.000867,0.208972,-0.384949,1.220837,0.120984,-0.186975,1.154846,105643,497031,-97,107,8229,-15,-5,-18,633
1780493825.137529,105647,497037,0x0FFF,0.472937,0.252966,-0.912878,0.351953,0.538928,-0.945874,0.318958,0.395947,-0.879883,0.164978,-0.593921,1.220837,0.142981,-0.351953,1.209839,0.065991,-0.274963,1.330823,0.252966,0.362952,-0.989868,0.164978,0.285962,-0.824890,0.076990,0.406946,-0.923877,0.274963,-0.351953,1.011865,0.142981,-0.274963,1.319824,0.065991,-0.197974,1.154846,105646,497035,-97,100,8222,-14,-3,-19,634
1780493825.139565,105648,497039,0x0FFF,0.516931,0.296960,-0.890881,0.329956,0.527930,-0.989868,0.252966,0.395947,-0.879883,0.197974,-0.659912,1.242834,0.175977,-0.351953,1.231836,-0.098987,-0.285962,1.264832,0.175977,0.252966,-0.967871,0.142981,0.340955,-0.780896,0.208972,0.439941,-0.956873,0.219971,-0.384949,0.956873,0.076990,-0.351953,1.088855,0.142981,-0.197974,1.187842,105646,497035,-97,100,8222,-14,-3,-19,634
1780493825.141636,105650,497041,0x0FFF,0.351953,0.241968,-0.868884,0.307959,0.340955,-0.879883,0.274963,0.318958,-1.044861,0.186975,-0.648914,1.363818,0.142981,-0.384949,1.253833,0.120984,-0.307959,1.308826,0.263965,0.428943,-1.000867,0.175977,0.340955,-0.824890,0.131982,0.439941,-0.923877,0.263965,-0.417944,0.934875,0.219971,-0.329956,1.176843,0.230969,-0.241968,1.308826,105649,497039,-95,107,8235,-17,-1,-19,625
1780493825.143566,105651,497043,0x0FFF,0.450940,0.406946,-0.934875,0.296960,0.461938,-0.978870,0.131982,0.395947,-0.890881,0.175977,-0.571924,1.264832,0.120984,-0.373950,1.275830,0.054993,-0.208972,1.209839,0.219971,0.285962,-1.033862,0.087988,0.362952,-0.758899,0.109985,0.373950,-0.956873,0.131982,-0.461938,1.022864,0.109985,-0.329956,1.154846,0.131982,-0.197974,1.132849,105649,497039,-95,107,8235,-17,-1,-19,625
1780493825.145608,105652,497045,0x0FFF,0.318958,0.340955,-0.978870,0.362952,0.428943,-0.956873,0.230969,0.461938,-0.901880,0.186975,-0.582922,1.220837,0.076990,-0.274963,1.319824,0.098987,-0.296960,1.264832,0.252966,0.329956,-1.011865,0.186975,0.373950,-0.879883,0.219971,0.373950,-0.923877,0.186975,-0.439941,0.934875,0.219971,-0.296960,1.176843,0.087988,-0.230969,1.319824,105649,497039,-95,107,8235,-17,-1,-19,625
1780493825.147584,105654,497047,0x0FFF,0.505933,0.340955,-0.978870,0.263965,0.494934,-0.923877,0.208972,0.351953,-0.890881,0.318958,-0.648914,1.132849,0.109985,-0.351953,1.220837,-0.054993,-0.263965,1.176843,0.208972,0.395947,-0.989868,0.219971,0.461938,-0.725903,0.164978,0.505933,-0.835889,0.175977,-0.472937,0.857886,0.175977,-0.373950,1.110852,0.219971,-0.131982,1.275830,105653,497045,-95,134,8237,-19,-4,-16,639
1780493825.149657,105655,497049,0x0FFF,0.450940,0.351953,-0.901880,0.307959,0.527930,-0.923877,0.230969,0.340955,-0.846887,0.208972,-0.626917,1.099854,0.120984,-0.318958,1.286829,0.109985,-0.329956,1.220837,0.285962,0.285962,-0.901880,0.197974,0.329956,-0.802893,0.131982,0.373950,-0.901880,0.252966,-0.461938,0.967871,0.164978,-0.395947,1.121851,0.241968,-0.153979,1.253833,105653,497045,-95,134,8237,-19,-4,-16,639
1780493825.151630,105657,497051,0x0FFF,0.483936,0.285962,-0.868884,0.307959,0.505933,-0.989868,0.208972,0.395947,-0.956873,0.197974,-0.604919,1.187842,0.021997,-0.384949,1.187842,0.021997,-0.274963,1.264832,0.197974,0.362952,-1.011865,0.252966,0.395947,-0.780896,0.087988,0.461938,-0.978870,0.296960,-0.461938,1.055859,0.219971,-0.296960,1.044861,0.186975,-0.252966,1.231836,105656,497050,-89,128,8231,-18,-3,-20,646
1780493825.153573,105658,497053,0x0FFF,0.450940,0.197974,-0.879883,0.263965,0.428943,-0.967871,0.274963,0.307959,-0.835889,0.164978,-0.527930,1.275830,0.142981,-0.307959,1.187842,0.000000,-0.274963,1.264832,0.197974,0.285962,-0.945874,0.263965,0.439941,-0.802893,0.120984,0.373950,-0.967871,0.252966,-0.439941,1.044861,-0.010999,-0.285962,1.132849,0.131982,-0.186975,1.121851,105656,497050,-89,128,8231,-18,-3,-20,646
1780493825.155528,105659,497055,0x0FFF,0.472937,0.340955,-1.088855,0.263965,0.571924,-0.879883,0.230969,0.318958,-0.890881,0.263965,-0.648914,1.253833,0.109985,-0.329956,1.264832,0.010999,-0.351953,1.286829,0.263965,0.373950,-0.934875,0.142981,0.384949,-0.769897,0.109985,0.450940,-0.934875,0.164978,-0.406946,0.945874,0.076990,-0.362952,1.176843,0.098987,-0.208972,1.176843,105656,497050,-89,128,8231,-18,-3,-20,646
1780493825.157558,105661,497058,0x0FFF,0.450940,0.340955,-0.956873,0.318958,0.527930,-0.945874,0.153979,0.406946,-0.912878,0.274963,-0.582922,1.242834,0.043994,-0.417944,1.253833,-0.021997,-0.263965,1.374817,0.153979,0.329956,-1.022864,0.274963,0.428943,-0.813892,0.142981,0.549927,-0.813892,0.230969,-0.538928,0.967871,0.087988,-0.274963,1.099854,0.153979,-0.186975,1.220837,105660,497056,-100,115,8237,-17,-4,-19,644
1780493825.159491,105662,497060,0x0FFF,0.417944,0.439941,-1.022864,0.362952,0.516931,-0.879883,0.219971,0.307959,-0.934875,0.186975,-0.637915,1.286829,0.120984,-0.384949,1.264832,0.000000,-0.296960,1.264832,0.120984,0.351953,-1.022864,0.197974,0.439941,-0.769897,0.208972,0.439941,-0.956873,0.274963,-0.494934,0.945874,-0.010999,-0.428943,1.187842,0.109985,-0.131982,1.176843,105660,497056,-100,115,8237,-17,-4,-19,644
1780493825.161580,105664,497062,0x0FFF,0.450940,0.296960,-0.967871,0.307959,0.494934,-1.077856,0.230969,0.329956,-0.879883,0.307959,-0.582922,1.154846,0.054993,-0.263965,1.220837,0.065991,-0.252966,1.253833,0.175977,0.285962,-1.022864,0.230969,0.439941,-0.846887,0.076990,0.362952,-0.956873,0.219971,-0.483936,0.989868,0.164978,-0.241968,1.132849,0.153979,-0.186975,1.055859,105663,497060,-102,118,8243,-14,-2,-16,627
1780493825.164753,105665,497064,0x0FFF,0.604919,0.340955,-1.033862,0.252966,0.461938,-0.901880,0.362952,0.329956,-0.813892,0.197974,-0.527930,1.242834,0.109985,-0.373950,1.198840,0.043994,-0.241968,1.297827,0.285962,0.307959,-1.000867,0.252966,0.417944,-0.615918,0.087988,0.351953,-0.846887,0.197974,-0.373950,0.835889,0.065991,-0.285962,1.121851,0.252966,-0.197974,1.077856,105663,497060,-102,118,8243,-14,-2,-16,627
1780493825.166858,105667,497066,0x0FFF,0.406946,0.285962,-1.022864,0.296960,0.483936,-1.055859,0.230969,0.373950,-0.901880,0.285962,-0.626917,1.209839,0.208972,-0.351953,1.220837,0.065991,-0.230969,1.308826,0.285962,0.373950,-0.956873,0.186975,0.373950,-0.802893,0.153979,0.450940,-0.967871,0.263965,-0.483936,1.055859,0.021997,-0.340955,1.198840,0.241968,-0.296960,1.187842,105666,497064,-99,100,8242,-15,-5,-20,640
1780493825.168871,105668,497068,0x0FFF,0.362952,0.395947,-0.967871,0.362952,0.384949,-0.945874,0.296960,0.274963,-0.923877,0.230969,-0.571924,1.286829,0.054993,-0.439941,1.154846,0.054993,-0.241968,1.319824,0.208972,0.351953,-0.967871,0.230969,0.439941,-0.912878,0.087988,0.351953,-0.945874,0.230969,-0.494934,1.000867,0.164978,-0.263965,1.198840,0.164978,-0.109985,1.154846,105666,497064,-99,100,8242,-15,-5,-20,640
1780493825.170991,105669,497070,0x0FFF,0.362952,0.340955,-1.099854,0.329956,0.439941,-0.901880,0.241968,0.384949,-0.857886,0.197974,-0.681909,1.242834,0.065991,-0.362952,1.209839,-0.032996,-0.274963,1.275830,0.131982,0.252966,-0.945874,0.164978,0.373950,-0.791895,0.197974,0.318958,-1.044861,0.307959,-0.406946,0.989868,0.208972,-0.362952,1.110852,0.197974,-0.109985,1.198840,105666,497064,-99,100,8242,-15,-5,-20,640
1780493825.173136,105671,497072,0x0FFF,0.373950,0.318958,-0.989868,0.340955,0.494934,-0.989868,0.252966,0.285962,-0.813892,0.296960,-0.626917,1.231836,0.175977,-0.241968,1.264832,0.000000,-0.208972,1.264832,0.285962,0.351953,-0.868884,0.241968,0.428943,-0.901880,0.175977,0.439941,-1.011865,0.208972,-0.461938,1.044861,0.208972,-0.285962,1.121851,0.131982,-0.208972,1.165845,105670,497070,-83,105,8229,-14,-1,-22,638
1780493825.175241,105672,497074,0x0FFF,0.450940,0.340955,-0.967871,0.318958,0.549927,-0.890881,0.296960,0.263965,-0.868884,0.197974,-0.725903,1.198840,0.186975,-0.318958,1.253833,-0.032996,-0.197974,1.297827,0.153979,0.384949,-1.066858,0.230969,0.329956,-0.780896,0.153979,0.340955,-1.022864,0.219971,-0.307959,0.945874,0.054993,-0.373950,1.143848,0.208972,-0.186975,1.220837,105670,497070,-83,105,8229,-14,-1,-22,638
1780493825.177335,105674,497076,0x0FFF,0.472937,0.384949,-0.912878,0.241968,0.549927,-1.011865,0.197974,0.263965,-0.725903,0.263965,-0.725903,1.187842,0.000000,-0.307959,1.253833,0.032996,-0.307959,1.275830,0.252966,0.395947,-1.077856,0.164978,0.472937,-0.813892,0.164978,0.373950,-0.934875,0.318958,-0.494934,1.022864,0.109985,-0.307959,1.187842,0.120984,-0.153979,1.088855,105673,497075,-100,115,8231,-17,-1,-23,633
1780493825.179299,105675,497078,0x0FFF,0.505933,0.384949,-1.044861,0.263965,0.428943,-0.824890,0.329956,0.296960,-0.846887,0.307959,-0.538928,1.220837,0.087988,-0.362952,1.253833,0.010999,-0.241968,1.286829,0.186975,0.373950,-0.956873,0.120984,0.450940,-0.868884,0.241968,0.472937,-0.923877,0.329956,-0.373950,1.033862,0.120984,-0.373950,1.176843,0.263965,-0.252966,1.209839,105673,497075,-100,115,8231,-17,-1,-23,633
1780493825.181519,105676,497080,0x0FFF,0.428943,0.384949,-0.923877,0.263965,0.483936,-0.945874,0.296960,0.296960,-0.879883,0.252966,-0.582922,1.187842,0.043994,-0.329956,1.253833,0.021997,-0.318958,1.308826,0.252966,0.307959,-0.978870,0.186975,0.505933,-0.824890,0.164978,0.538928,-0.978870,0.175977,-0.406946,0.857886,0.164978,-0.417944,1.066858,0.098987,-0.197974,1.110852,105673,497075,-100,115,8231,-17,-1,-23,633
1780493825.182282,105678,497083,0x0FFF,0.516931,0.351953,-0.978870,0.406946,0.483936,-0.978870,0.274963,0.362952,-0.868884,0.263965,-0.626917,1.165845,0.021997,-0.373950,1.286829,0.054993,-0.252966,1.330823,0.098987,0.230969,-0.923877,0.186975,0.494934,-0.857886,0.186975,0.483936,-0.956873,0.230969,-0.494934,1.132849,0.120984,-0.362952,1.209839,0.219971,-0.186975,1.176843,105677,497081,-87,119,8244,-18,-3,-19,625
1780493825.185468,105679,497085,0x0FFF,0.439941,0.373950,-1.066858,0.263965,0.461938,-0.934875,0.263965,0.241968,-0.835889,0.219971,-0.659912,1.143848,0.131982,-0.428943,1.242834,0.000000,-0.318958,1.429810,0.274963,0.373950,-1.000867,0.164978,0.329956,-0.725903,0.131982,0.461938,-0.923877,0.230969,-0.516931,0.901880,0.065991,-0.296960,1.055859,0.131982,-0.219971,1.187842,105677,497081,-87,119,8244,-18,-3,-19,625
1780493825.187492,105681,497087,0x0FFF,0.384949,0.252966,-0.934875,0.329956,0.516931,-0.824890,0.164978,0.461938,-0.945874,0.274963,-0.571924,1.253833,0.043994,-0.450940,1.297827,0.065991,-0.296960,1.319824,0.164978,0.384949,-0.923877,0.186975,0.373950,-0.835889,0.120984,0.417944,-0.901880,0.307959,-0.384949,1.022864,0.054993,-0.395947,1.143848,0.197974,-0.175977,1.209839,105680,497085,-94,119,8223,-15,-5,-23,628
1780493825.189548,105682,497089,0x0FFF,0.549927,0.307959,-0.978870,0.296960,0.505933,-0.945874,0.164978,0.340955,-0.879883,0.318958,-0.670911,1.154846,0.065991,-0.351953,1.308826,0.076990,-0.186975,1.264832,0.263965,0.329956,-0.967871,0.087988,0.417944,-0.780896,0.098987,0.439941,-0.934875,0.197974,-0.450940,0.989868,0.109985,-0.318958,1.143848,0.285962,-0.274963,1.319824,105680,497085,-94,119,8223,-15,-5,-23,628
1780493825.191553,105684,497091,0x0FFF,0.417944,0.329956,-0.945874,0.263965,0.472937,-0.912878,0.307959,0.318958,-0.945874,0.252966,-0.648914,1.264832,0.065991,-0.329956,1.231836,-0.021997,-0.296960,1.231836,0.307959,0.274963,-1.011865,0.142981,0.417944,-0.802893,0.109985,0.428943,-1.000867,0.164978,-0.439941,1.022864,0.186975,-0.307959,1.154846,0.175977,-0.241968,1.165845,105683,497089,-97,108,8233,-14,-1,-22,635
1780493825.193589,105685,497093,0x0FFF,0.373950,0.285962,-0.890881,0.362952,0.560925,-0.890881,0.208972,0.285962,-1.000867,0.307959,-0.615918,1.198840,0.098987,-0.307959,1.220837,0.054993,-0.351953,1.198840,0.274963,0.296960,-1.033862,0.263965,0.373950,-0.780896,0.065991,0.439941,-0.890881,0.230969,-0.472937,0.901880,0.142981,-0.241968,1.187842,0.274963,-0.219971,1.121851,105683,497089,-97,108,8233,-14,-1,-22,635
1780493825.195591,105686,497095,0x0FFF,0.538928,0.263965,-1.022864,0.329956,0.450940,-0.945874,0.252966,0.285962,-0.967871,0.296960,-0.560925,1.286829,0.076990,-0.351953,1.143848,0.131982,-0.252966,1.264832,0.230969,0.307959,-1.033862,0.131982,0.329956,-0.758899,0.120984,0.362952,-0.956873,0.197974,-0.472937,0.978870,0.087988,-0.263965,1.154846,0.164978,-0.252966,1.242834,105683,497089,-97,108,8233,-14,-1,-22,635
1780493825.197657,105688,497097,0x0FFF,0.428943,0.373950,-1.044861,0.263965,0.461938,-0.956873,0.252966,0.318958,-0.901880,0.318958,-0.626917,1.231836,0.109985,-0.384949,1.264832,0.000000,-0.296960,1.308826,0.164978,0.362952,-0.956873,0.076990,0.285962,-0.824890,0.076990,0.472937,-0.802893,0.175977,-0.340955,0.890881,0.197974,-0.439941,1.088855,0.208972,-0.219971,1.242834,105687,497095,-109,101,8232,-18,-3,-22,638
1780493825.199643,105689,497099,0x0FFF,0.461938,0.461938,-0.857886,0.307959,0.560925,-0.956873,0.230969,0.340955,-0.978870,0.252966,-0.681909,1.264832,0.109985,-0.384949,1.264832,0.010999,-0.362952,1.319824,0.307959,0.285962,-0.934875,0.208972,0.318958,-0.835889,0.131982,0.307959,-1.011865,0.285962,-0.472937,0.901880,0.021997,-0.274963,1.099854,0.230969,-0.175977,1.143848,105687,497095,-109,101,8232,-18,-3,-22,638
1780493825.201678,105691,497101,0x0FFF,0.439941,0.417944,-0.912878,0.285962,0.439941,-0.945874,0.252966,0.439941,-0.956873,0.186975,-0.637915,1.143848,0.142981,-0.340955,1.286829,-0.054993,-0.252966,1.374817,0.219971,0.351953,-1.022864,0.186975,0.307959,-0.780896,0.120984,0.417944,-0.934875,0.153979,-0.340955,0.956873,0.098987,-0.362952,1.132849,0.208972,-0.186975,1.165845,105690,497100,-90,100,8229,-16,-2,-20,638
1780493825.203604,105692,497103,0x0FFF,0.516931,0.307959,-0.989868,0.263965,0.549927,-0.945874,0.120984,0.395947,-0.857886,0.241968,-0.582922,1.363818,0.010999,-0.351953,1.209839,-0.021997,-0.285962,1.396814,0.285962,0.340955,-0.901880,0.186975,0.340955,-0.758899,0.164978,0.505933,-0.923877,0.197974,-0.483936,0.956873,0.076990,-0.318958,1.121851,0.164978,-0.197974,1.209839,105690,497100,-90,100,8229,-16,-2,-20,638
1780493825.205651,105693,497105,0x0FFF,0.516931,0.417944,-0.945874,0.362952,0.505933,-0.923877,0.186975,0.285962,-1.000867,0.197974,-0.637915,1.264832,0.098987,-0.296960,1.209839,0.032996,-0.241968,1.319824,0.153979,0.263965,-1.077856,0.197974,0.307959,-0.857886,0.142981,0.505933,-0.912878,0.241968,-0.395947,1.011865,0.076990,-0.318958,1.099854,0.186975,-0.186975,1.154846,105690,497100,-90,100,8229,-16,-2,-20,638
1780493825.207661,105695,497108,0x0FFF,0.582922,0.307959,-1.022864,0.285962,0.494934,-0.978870,0.164978,0.340955,-0.791895,0.241968,-0.560925,1.253833,0.175977,-0.307959,1.066858,0.065991,-0.241968,1.352820,0.285962,0.395947,-1.033862,0.142981,0.450940,-0.824890,0.098987,0.417944,-0.967871,0.263965,-0.417944,0.923877,0.109985,-0.285962,1.198840,0.186975,-0.241968,1.143848,105694,497106,-98,117,8224,-13,-4,-23,633
1780493825.209710,105696,497110,0x0FFF,0.527930,0.362952,-0.978870,0.428943,0.571924,-0.890881,0.241968,0.362952,-0.890881,0.274963,-0.560925,1.363818,0.120984,-0.296960,1.330823,0.032996,-0.307959,1.341821,0.197974,0.307959,-0.978870,0.197974,0.483936,-0.857886,0.175977,0.384949,-0.890881,0.252966,-0.494934,1.099854,0.197974,-0.296960,1.143848,0.318958,-0.230969,1.143848,105694,497106,-98,117,8224,-13,-4,-23,633
1780493825.211790,105698,497112,0x0FFF,0.406946,0.362952,-1.000867,0.362952,0.472937,-1.022864,0.296960,0.373950,-0.956873,0.285962,-0.659912,1.341821,0.087988,-0.340955,1.209839,0.087988,-0.263965,1.319824,0.087988,0.395947,-1.011865,0.197974,0.373950,-0.868884,0.076990,0.406946,-0.923877,0.263965,-0.472937,0.879883,0.021997,-0.362952,1.088855,0.142981,-0.263965,1.253833,105697,497110,-96,121,8227,-15,-4,-22,638
1780493825.213753,105699,497114,0x0FFF,0.505933,0.318958,-0.945874,0.340955,0.494934,-0.868884,0.274963,0.362952,-0.956873,0.197974,-0.637915,1.209839,0.054993,-0.494934,1.242834,-0.065991,-0.351953,1.253833,0.153979,0.362952,-0.879883,0.186975,0.428943,-0.879883,0.186975,0.340955,-0.989868,0.219971,-0.483936,0.857886,0.076990,-0.340955,1.187842,0.054993,-0.274963,1.253833,105697,497110,-96,121,8227,-15,-4,-22,638
1780493825.217083,105701,497116,0x0FFF,0.406946,0.351953,-0.967871,0.252966,0.494934,-0.912878,0.186975,0.307959,-0.912878,0.263965,-0.560925,1.165845,0.252966,-0.340955,1.286829,0.021997,-0.307959,1.242834,0.109985,0.230969,-1.000867,0.219971,0.516931,-0.879883,0.164978,0.450940,-0.989868,0.219971,-0.494934,1.000867,0.043994,-0.252966,1.209839,0.197974,-0.197974,1.110852,105700,497114,-93,104,8234,-18,-4,-18,637
