sensor_1_x,sensor_1_y,sensor_1_z,sensor_1_magnitude,sensor_2_x,sensor_2_y,sensor_2_z,sensor_2_magnitude,sensor_3_x,sensor_3_y,sensor_3_z,sensor_3_magnitude,sensor_4_x,sensor_4_y,sensor_4_z,sensor_4_magnitude,sensor_5_x,sensor_5_y,sensor_5_z,sensor_5_magnitude,sensor_6_x,sensor_6_y,sensor_6_z,sensor_6_magnitude,sensor_7_x,sensor_7_y,sensor_7_z,sensor_7_magnitude,sensor_8_x,sensor_8_y,sensor_8_z,sensor_8_magnitude,sensor_9_x,sensor_9_y,sensor_9_z,sensor_9_magnitude,sensor_10_x,sensor_10_y,sensor_10_z,sensor_10_magnitude,sensor_11_x,sensor_11_y,sensor_11_z,sensor_11_magnitude,sensor_12_x,sensor_12_y,sensor_12_z,sensor_12_magnitude
1.374275,-0.285605,2.255388,2.656497,1.353717,-0.293267,2.179759,2.582616,1.327624,-0.276401,2.162595,2.552606,1.204889,0.271232,-2.150986,2.480336,1.280615,0.341856,-2.303578,2.657689,1.204889,0.322534,-2.223729,2.549658,-1.230195,0.321184,2.159881,2.506317,-1.210100,0.277103,2.240018,2.561017,-1.222390,0.200375,2.232216,2.552877,-1.223426,-0.278008,-2.109495,2.454390,-1.231570,-0.324171,-2.128878,2.480721,-1.223364,-0.280808,-2.182468,2.517665
1.374432,-0.286068,2.255547,2.656763,1.353201,-0.293577,2.179608,2.582253,1.328347,-0.275429,2.163443,2.553596,1.205242,0.270723,-2.151126,2.480573,1.280459,0.340869,-2.303202,2.657161,1.204941,0.321867,-2.224130,2.549948,-1.229527,0.321185,2.160588,2.506599,-1.210412,0.277360,2.239811,2.561011,-1.222185,0.200634,2.231654,2.552307,-1.222779,-0.277510,-2.110236,2.454647,-1.231672,-0.323969,-2.128982,2.480833,-1.224085,-0.281979,-2.182299,2.518000
1.374170,-0.284677,2.255583,2.656509,1.353562,-0.293986,2.180783,2.583480,1.327210,-0.275632,2.163136,2.552766,1.205445,0.271277,-2.152083,2.481562,1.280039,0.341286,-2.303515,2.657284,1.205767,0.321256,-2.224789,2.550836,-1.230658,0.320824,2.160444,2.506983,-1.210360,0.277154,2.240988,2.561994,-1.222801,0.200523,2.232315,2.553171,-1.223874,-0.277560,-2.109799,2.454824,-1.231316,-0.324273,-2.129125,2.480820,-1.224085,-0.281056,-2.181656,2.517340
1.373855,-0.285609,2.255388,2.656281,1.353407,-0.293268,2.180166,2.582797,1.328192,-0.275889,2.161837,2.552205,1.205495,0.271125,-2.152827,2.482215,1.280878,0.341127,-2.304448,2.658477,1.204166,0.320888,-2.223916,2.549272,-1.230452,0.320927,2.160695,2.507112,-1.210775,0.277565,2.240727,2.562007,-1.222442,0.200066,2.232577,2.553193,-1.223525,-0.276813,-2.110104,2.454828,-1.231062,-0.323870,-2.127782,2.479488,-1.223931,-0.281673,-2.182506,2.518070
1.374065,-0.284781,2.256923,2.657603,1.353201,-0.294193,2.181650,2.584047,1.327985,-0.275786,2.162841,2.552937,1.205799,0.271172,-2.151134,2.480900,1.282397,0.341434,-2.304565,2.659349,1.204889,0.321918,-2.224637,2.550372,-1.229938,0.321544,2.162203,2.508239,-1.211139,0.276843,2.240386,2.561802,-1.222544,0.200475,2.232671,2.553355,-1.223027,-0.276962,-2.110246,2.454718,-1.232079,-0.324574,-2.127123,2.479520,-1.223364,-0.281423,-2.184077,2.519129
1.374799,-0.285289,2.255846,2.657123,1.353407,-0.293679,2.180373,2.583018,1.328244,-0.275377,2.162938,2.553109,1.205748,0.271729,-2.152091,2.481766,1.280772,0.340868,-2.303721,2.657762,1.204166,0.321350,-2.224071,2.549465,-1.229989,0.320979,2.160137,2.506410,-1.210100,0.277103,2.240121,2.561107,-1.222647,0.200423,2.231912,2.552737,-1.222779,-0.277161,-2.110731,2.455034,-1.230808,-0.323769,-2.128733,2.480165,-1.223467,-0.281012,-2.182313,2.517604
1.374379,-0.285707,2.254976,2.656213,1.353304,-0.292961,2.180214,2.582749,1.327210,-0.276401,2.163146,2.552858,1.205091,0.270370,-2.151169,2.480498,1.280982,0.340919,-2.304550,2.658588,1.204373,0.322223,-2.224028,2.549636,-1.229835,0.320005,2.160860,2.506834,-1.210516,0.276999,2.240125,2.561296,-1.222596,0.200526,2.231403,2.552276,-1.223725,-0.276764,-2.109665,2.454544,-1.231418,-0.323869,-2.128333,2.480138,-1.222900,-0.281222,-2.182006,2.517086
1.375848,-0.285020,2.255636,2.657459,1.354129,-0.292547,2.180976,2.583777,1.327882,-0.276145,2.163147,2.553181,1.205495,0.270164,-2.151265,2.480755,1.280301,0.341806,-2.303317,2.657305,1.204476,0.322070,-2.224787,2.550327,-1.230761,0.320670,2.161155,2.507627,-1.210931,0.278029,2.239902,2.561409,-1.223006,0.201906,2.232137,2.553223,-1.223874,-0.276913,-2.110398,2.455265,-1.231418,-0.323161,-2.128745,2.480399,-1.223725,-0.281470,-2.183065,2.518432
1.374641,-0.285188,2.256258,2.657380,1.354335,-0.294701,2.181145,2.584273,1.328502,-0.275992,2.164206,2.554384,1.205091,0.270876,-2.151677,2.480994,1.280825,0.341127,-2.303518,2.657645,1.204579,0.321711,-2.224988,2.550506,-1.231326,0.320464,2.160704,2.507489,-1.211035,0.278132,2.240768,2.562227,-1.222596,0.201193,2.232657,2.553424,-1.223973,-0.276863,-2.110791,2.455647,-1.231825,-0.323362,-2.128693,2.480582,-1.223312,-0.281526,-2.182052,2.517360
1.374484,-0.285861,2.255596,2.656809,1.353252,-0.293782,2.180170,2.582778,1.327727,-0.276503,2.163201,2.553185,1.205445,0.270872,-2.150730,2.480345,1.280563,0.341753,-2.305126,2.658993,1.204166,0.321812,-2.224480,2.549880,-1.230606,0.320465,2.161512,2.507833,-1.210983,0.277616,2.241135,2.562468,-1.222134,0.200635,2.230489,2.551263,-1.224372,-0.277312,-2.110393,2.455554,-1.231825,-0.324928,-2.129965,2.481878,-1.224137,-0.281773,-2.182504,2.518181
1.374956,-0.285184,2.255228,2.656668,1.353562,-0.294499,2.182264,2.584789,1.327624,-0.276811,2.163607,2.553508,1.204535,0.270629,-2.152121,2.481082,1.280720,0.342533,-2.304724,2.658820,1.204528,0.321711,-2.223924,2.549553,-1.230246,0.319697,2.162283,2.508222,-1.211503,0.277718,2.242004,2.563483,-1.222852,0.201651,2.231787,2.552823,-1.223077,-0.277161,-2.109998,2.454553,-1.231570,-0.324070,-2.128230,2.480151,-1.223621,-0.281113,-2.181958,2.517382
1.374589,-0.285343,2.255178,2.656454,1.353614,-0.294037,2.181548,2.584159,1.327882,-0.277016,2.163259,2.553370,1.205697,0.271375,-2.152334,2.481913,1.280720,0.342168,-2.306011,2.659889,1.205147,0.321509,-2.222762,2.548807,-1.230658,0.320209,2.162225,2.508440,-1.211035,0.277616,2.241238,2.562581,-1.222698,0.201192,2.233265,2.554005,-1.223625,-0.277759,-2.109893,2.454802,-1.231774,-0.324221,-2.128927,2.480870,-1.223467,-0.282190,-2.182902,2.518246
1.374327,-0.286121,2.254981,2.656234,1.353355,-0.293268,2.181134,2.583587,1.327520,-0.276606,2.162899,2.552832,1.205293,0.270621,-2.151223,2.480671,1.281507,0.342737,-2.306023,2.660352,1.204476,0.321711,-2.223924,2.549529,-1.230246,0.319594,2.162588,2.508472,-1.210931,0.277823,2.241692,2.562952,-1.221774,0.202127,2.231777,2.552335,-1.223227,-0.277609,-2.109942,2.454629,-1.231214,-0.324678,-2.129418,2.481073,-1.223209,-0.281321,-2.182359,2.517553
1.374327,-0.285294,2.256002,2.657012,1.353768,-0.294395,2.181194,2.583982,1.328347,-0.277221,2.163568,2.553895,1.205293,0.270671,-2.152569,2.481844,1.280878,0.342116,-2.304461,2.658615,1.205147,0.321971,-2.225398,2.551165,-1.230863,0.319901,2.161724,2.508069,-1.210775,0.277617,2.239400,2.560851,-1.222750,0.200934,2.231699,2.552641,-1.224123,-0.277710,-2.110826,2.455847,-1.232079,-0.324877,-2.129167,2.481313,-1.223725,-0.281624,-2.182304,2.517790
1.374222,-0.285554,2.255181,2.656289,1.353562,-0.293473,2.181492,2.584021,1.327934,-0.277375,2.163365,2.553526,1.205192,0.270470,-2.150872,2.480301,1.280878,0.341387,-2.305175,2.659140,1.205354,0.322486,-2.224644,2.550669,-1.230658,0.320260,2.160706,2.507137,-1.210775,0.277978,2.240260,2.561643,-1.221877,0.200279,2.231813,2.552270,-1.223973,-0.277710,-2.110335,2.455351,-1.231418,-0.324728,-2.129618,2.481352,-1.222849,-0.280967,-2.181504,2.516597
1.374275,-0.285037,2.254609,2.655775,1.353304,-0.294192,2.180937,2.583499,1.327675,-0.276196,2.163297,2.553206,1.205394,0.270367,-2.152564,2.481855,1.280459,0.342325,-2.304048,2.658082,1.204579,0.322532,-2.224436,2.550128,-1.229630,0.320518,2.160852,2.506791,-1.211399,0.278079,2.239649,2.561414,-1.222647,0.200525,2.231808,2.552654,-1.223774,-0.278307,-2.109884,2.454931,-1.230706,-0.323669,-2.130284,2.481433,-1.223312,-0.281987,-2.182804,2.518063
1.374275,-0.285501,2.255232,2.656354,1.353820,-0.294446,2.181449,2.584230,1.328192,-0.277529,2.162765,2.553169,1.205697,0.271072,-2.152876,2.482350,1.280406,0.341805,-2.305850,2.659551,1.205096,0.323049,-2.223886,2.549958,-1.230350,0.320722,2.162621,2.508695,-1.211087,0.277358,2.240171,2.561645,-1.223211,0.200826,2.232816,2.553830,-1.223774,-0.278307,-2.109981,2.455015,-1.231825,-0.325131,-2.128862,2.480958,-1.223416,-0.282088,-2.182903,2.518211
1.374641,-0.285859,2.254309,2.655798,1.353510,-0.294653,2.182163,2.584694,1.327830,-0.276350,2.162848,2.552923,1.205445,0.271681,-2.152041,2.481569,1.280092,0.342171,-2.304819,2.658553,1.205096,0.321919,-2.226410,2.552017,-1.230606,0.320568,2.161814,2.508106,-1.210879,0.277771,2.240673,2.562030,-1.222647,0.200063,2.231919,2.552715,-1.223725,-0.277461,-2.110192,2.455076,-1.231876,-0.324878,-2.129166,2.481212,-1.223880,-0.282186,-2.182093,2.517745
1.375113,-0.286525,2.255654,2.657256,1.352788,-0.293835,2.181749,2.583874,1.327675,-0.277323,2.164067,2.553980,1.205192,0.271077,-2.151083,2.480550,1.280092,0.342223,-2.304974,2.658695,1.204631,0.322122,-2.224890,2.550497,-1.230555,0.319952,2.161824,2.508011,-1.211347,0.277822,2.241235,2.562749,-1.222236,0.200274,2.233130,2.553594,-1.223475,-0.278207,-2.111157,2.455866,-1.231774,-0.325080,-2.129862,2.481785,-1.223673,-0.281983,-2.182501,2.517975
1.374432,-0.285397,2.255745,2.656859,1.353562,-0.293883,2.180935,2.583597,1.328502,-0.276965,2.165176,2.555311,1.206253,0.271319,-2.152432,2.482262,1.280878,0.342324,-2.305807,2.659809,1.204941,0.321867,-2.225042,2.550743,-1.231429,0.320361,2.162072,2.508706,-1.210828,0.277926,2.240720,2.562064,-1.223109,0.200211,2.233234,2.554097,-1.224073,-0.278058,-2.110722,2.455772,-1.231977,-0.325080,-2.129363,2.481457,-1.223570,-0.281882,-2.184020,2.519231
1.374799,-0.285599,2.255850,2.657159,1.353871,-0.294036,2.181751,2.584466,1.328451,-0.277170,2.163970,2.554285,1.205192,0.270925,-2.152973,2.482172,1.280615,0.342169,-2.305236,2.659166,1.204734,0.322071,-2.224130,2.549876,-1.230041,0.320774,2.163632,2.509423,-1.211762,0.278387,2.240869,2.562687,-1.222904,0.200830,2.232614,2.553505,-1.224372,-0.277561,-2.110683,2.455831,-1.232079,-0.325382,-2.130107,2.482187,-1.224137,-0.281927,-2.183159,2.518765
1.374537,-0.285499,2.254717,2.656051,1.353717,-0.294190,2.181447,2.584145,1.327985,-0.276965,2.164064,2.554101,1.206253,0.271420,-2.152284,2.482145,1.280930,0.341543,-2.304919,2.658963,1.204992,0.322946,-2.226113,2.551838,-1.230915,0.320106,2.161569,2.507987,-1.211139,0.278543,2.240761,2.562314,-1.223417,0.201541,2.233715,2.554770,-1.224173,-0.277610,-2.110289,2.455400,-1.231062,-0.324880,-2.128964,2.480635,-1.223467,-0.282344,-2.182292,2.517735
1.375323,-0.285232,2.254713,2.656426,1.353665,-0.293985,2.182005,2.584566,1.328606,-0.277222,2.164978,2.555225,1.205697,0.271375,-2.152882,2.482388,1.281035,0.342739,-2.305194,2.659406,1.204424,0.322531,-2.224942,2.550496,-1.230967,0.321696,2.162607,2.509111,-1.212230,0.277871,2.242106,2.563933,-1.223006,0.201136,2.234178,2.554947,-1.224422,-0.278158,-2.109987,2.455326,-1.232079,-0.324827,-2.129967,2.481993,-1.223828,-0.281725,-2.182556,2.518069
1.374484,-0.285499,2.255695,2.656855,1.353820,-0.293831,2.182921,2.585403,1.328554,-0.276761,2.164167,2.554461,1.205697,0.271679,-2.152738,2.482296,1.281454,0.341905,-2.306219,2.660389,1.205405,0.323102,-2.224951,2.551040,-1.230761,0.321747,2.162303,2.508754,-1.211814,0.277563,2.242008,2.563618,-1.223725,0.201229,2.234329,2.555430,-1.223774,-0.277660,-2.110923,2.455751,-1.232181,-0.325331,-2.129009,2.481288,-1.223725,-0.282649,-2.182490,2.518066
1.374747,-0.285186,2.255383,2.656691,1.353871,-0.293984,2.181547,2.584288,1.329019,-0.276915,2.162662,2.553445,1.206001,0.271220,-2.152580,2.482256,1.281192,0.342791,-2.305505,2.659758,1.204528,0.321916,-2.224533,2.550111,-1.230401,0.321338,2.161195,2.507570,-1.211867,0.277459,2.241806,2.563455,-1.223469,0.201335,2.232959,2.554117,-1.223725,-0.278257,-2.110129,2.455112,-1.232181,-0.324776,-2.128969,2.481180,-1.223828,-0.282596,-2.181833,2.517541
1.375113,-0.285183,2.255279,2.656793,1.353149,-0.293783,2.182564,2.584745,1.327572,-0.276811,2.163255,2.553183,1.205344,0.271025,-2.152974,2.482259,1.281297,0.342114,-2.304722,2.659043,1.204889,0.322175,-2.224183,2.550008,-1.230195,0.319748,2.161118,2.507200,-1.211762,0.278027,2.241233,2.562966,-1.222955,0.201958,2.232237,2.553290,-1.223475,-0.278306,-2.111204,2.455917,-1.231367,-0.324829,-2.130365,2.481982,-1.224189,-0.281260,-2.181855,2.517585
1.374851,-0.285082,2.256359,2.657564,1.353562,-0.294293,2.181447,2.584076,1.327572,-0.276657,2.163202,2.553122,1.205293,0.271481,-2.152635,2.481989,1.281297,0.342062,-2.304825,2.659125,1.204992,0.322073,-2.224183,2.550044,-1.231429,0.321130,2.162111,2.508838,-1.211451,0.277409,2.242009,2.563430,-1.223211,0.201493,2.233563,2.554535,-1.223426,-0.277610,-2.109601,2.454435,-1.232435,-0.324623,-2.129772,2.481976,-1.223467,-0.281114,-2.182969,2.518184
1.374851,-0.284824,2.256820,2.657927,1.353665,-0.294088,2.182668,2.585138,1.327262,-0.276093,2.163696,2.553318,1.205596,0.271123,-2.153176,2.482566,1.280930,0.341960,-2.305596,2.659604,1.205044,0.321714,-2.224079,2.549933,-1.230915,0.321131,2.162616,2.509020,-1.212074,0.277459,2.241195,2.563018,-1.223365,0.201439,2.233311,2.554385,-1.224422,-0.277760,-2.111071,2.456212,-1.231570,-0.324374,-2.129374,2.481173,-1.223828,-0.281981,-2.183512,2.518927
1.374537,-0.283949,2.256399,2.657313,1.353820,-0.293677,2.182003,2.584610,1.328657,-0.276607,2.163763,2.554155,1.205394,0.270569,-2.152866,2.482139,1.280930,0.341335,-2.304503,2.658576,1.203908,0.322375,-2.223925,2.549345,-1.230144,0.320466,2.162675,2.508609,-1.211711,0.277769,2.241697,2.563319,-1.222339,0.201401,2.233818,2.554333,-1.224023,-0.277361,-2.110929,2.455847,-1.231367,-0.325435,-2.128505,2.480465,-1.223725,-0.281675,-2.182101,2.517620
1.374956,-0.284255,2.254702,2.656123,1.353562,-0.293370,2.182816,2.585127,1.328141,-0.276862,2.164769,2.554767,1.205799,0.270666,-2.151523,2.481181,1.280459,0.340504,-2.305161,2.658813,1.204476,0.321865,-2.224988,2.550477,-1.230504,0.321645,2.162607,2.508877,-1.211918,0.277872,2.241442,2.563205,-1.222852,0.201805,2.233152,2.554028,-1.223973,-0.277809,-2.110089,2.455151,-1.232079,-0.324120,-2.128680,2.480797,-1.223312,-0.281218,-2.181804,2.517111
1.374694,-0.285187,2.255434,2.656708,1.353768,-0.293113,2.182559,2.584989,1.327934,-0.275992,2.164152,2.554043,1.205647,0.270870,-2.152274,2.481782,1.281507,0.340865,-2.304759,2.659015,1.204476,0.321916,-2.224331,2.549909,-1.230401,0.320056,2.161316,2.507510,-1.210931,0.276740,2.240591,2.561872,-1.223058,0.200930,2.233980,2.554781,-1.224222,-0.276963,-2.110888,2.455866,-1.231570,-0.324525,-2.129821,2.481576,-1.223880,-0.281468,-2.181194,2.516886
1.370552,-0.285594,2.258585,2.657288,1.348972,-0.293134,2.184593,2.584202,1.322612,-0.276294,2.167439,2.554101,1.200542,0.270774,-2.155462,2.482063,1.275376,0.341251,-2.308396,2.659272,1.199156,0.321681,-2.227032,2.549730,-1.225157,0.319809,2.166727,2.509580,-1.205529,0.276960,2.244793,2.563026,-1.217257,0.200802,2.236614,2.554306,-1.218398,-0.277157,-2.113160,2.454944,-1.226231,-0.324591,-2.133556,2.482149,-1.217128,-0.281539,-2.185181,2.517078
1.336103,-0.286225,2.276920,2.655459,1.316999,-0.293119,2.203875,2.584080,1.290627,-0.277698,2.183983,2.551983,1.167638,0.270423,-2.171161,2.480009,1.240530,0.341277,-2.326685,2.658730,1.163936,0.321793,-2.244039,2.548335,-1.191175,0.320287,2.182807,2.507215,-1.170100,0.278286,2.261878,2.561771,-1.181785,0.201378,2.254319,2.553257,-1.184048,-0.278716,-2.130307,2.453133,-1.191092,-0.325047,-2.150358,2.479596,-1.180845,-0.281358,-2.203252,2.515527
1.274704,-0.288388,2.309522,2.653664,1.257176,-0.295638,2.237212,2.583218,1.229657,-0.278052,2.214898,2.548556,1.108703,0.271368,-2.200544,2.478963,1.177336,0.341875,-2.354372,2.654443,1.102946,0.322736,-2.272546,2.546589,-1.131281,0.322406,2.211220,2.504642,-1.107138,0.280143,2.288451,2.557585,-1.120082,0.204406,2.282705,2.550903,-1.124807,-0.280599,-2.159820,2.451276,-1.130933,-0.326335,-2.179233,2.476804,-1.119617,-0.283283,-2.232288,2.513344
1.205230,-0.290225,2.344141,2.651756,1.190909,-0.297261,2.270030,2.580632,1.162847,-0.279066,2.246534,2.544996,1.043097,0.272486,-2.231228,2.478039,1.106754,0.343490,-2.387917,2.654249,1.034777,0.323794,-2.301567,2.544173,-1.064087,0.323359,2.241460,2.502196,-1.038410,0.280676,2.317163,2.554666,-1.051192,0.208044,2.312241,2.548479,-1.060140,-0.284319,-2.189277,2.449014,-1.064926,-0.326831,-2.209905,2.474786,-1.052307,-0.284401,-2.261684,2.510667
1.132295,-0.293029,2.377334,2.649467,1.121289,-0.299874,2.303106,2.579052,1.093401,-0.280436,2.276746,2.541209,0.975216,0.273173,-2.259813,2.476373,1.034967,0.345368,-2.415878,2.650831,0.963716,0.324783,-2.328443,2.540843,-0.995196,0.325957,2.268938,2.498949,-0.966409,0.282969,2.344853,2.551932,-0.981635,0.211228,2.341329,2.547557,-0.993283,-0.286494,-2.216841,2.446032,-0.996021,-0.328447,-2.238503,2.472009,-0.982472,-0.286059,-2.291221,2.509338
1.059203,-0.294958,2.407068,2.646297,1.052133,-0.302074,2.332208,2.576320,1.022872,-0.281959,2.304688,2.537194,0.906526,0.275034,-2.288122,2.476476,0.962341,0.346106,-2.442321,2.647795,0.892863,0.324800,-2.353592,2.538128,-0.925278,0.327429,2.297090,2.497994,-0.894928,0.284797,2.369392,2.548730,-0.910743,0.215303,2.367156,2.545435,-0.925977,-0.289116,-2.243024,2.443804,-0.926862,-0.329407,-2.265362,2.469706,-0.911967,-0.287466,-2.317524,2.507038
0.986111,-0.297970,2.436299,2.645138,0.981739,-0.304024,2.360847,2.574848,0.952341,-0.283635,2.332230,2.535094,0.836573,0.275795,-2.311529,2.473678,0.888039,0.346277,-2.468643,2.646265,0.820717,0.326605,-2.375352,2.534274,-0.855411,0.329465,2.321488,2.495913,-0.822304,0.287195,2.393097,2.546680,-0.838567,0.219138,2.392126,2.544304,-0.856581,-0.292532,-2.267323,2.441323,-0.857702,-0.330771,-2.290815,2.468379,-0.840329,-0.288682,-2.342110,2.504989
0.911446,-0.300948,2.461465,2.641991,0.909231,-0.306752,2.386079,2.571803,0.880055,-0.285156,2.355781,2.530912,0.765659,0.276414,-2.334485,2.472339,0.812426,0.347286,-2.492281,2.644259,0.748779,0.328103,-2.398326,2.533829,-0.784309,0.331503,2.342392,2.492356,-0.748900,0.288255,2.412947,2.542883,-0.765468,0.223088,2.411672,2.540053,-0.787981,-0.295949,-2.287905,2.437828,-0.787322,-0.332038,-2.313068,2.465849,-0.768432,-0.290566,-2.363448,2.502160
0.835523,-0.303629,2.486475,2.640615,0.836981,-0.309222,2.412021,2.571770,0.806321,-0.286420,2.377860,2.527134,0.695251,0.278849,-2.355832,2.472059,0.737809,0.349071,-2.513713,2.642908,0.674361,0.328612,-2.416671,2.530424,-0.711357,0.333699,2.363848,2.491016,-0.674510,0.290760,2.432915,2.541374,-0.692625,0.226778,2.432591,2.539420,-0.717638,-0.298917,-2.308241,2.435638,-0.715518,-0.332955,-2.334824,2.464595,-0.695454,-0.293229,-2.384722,2.501307
0.759337,-0.305901,2.507569,2.637815,0.764421,-0.311488,2.434550,2.570680,0.733414,-0.287735,2.398435,2.524516,0.623681,0.279172,-2.373951,2.470336,0.661516,0.349926,-2.531815,2.640102,0.601080,0.329590,-2.431935,2.526705,-0.639742,0.336251,2.382009,2.489237,-0.600068,0.292595,2.449529,2.538875,-0.618397,0.230538,2.449808,2.537148,-0.646550,-0.301934,-2.324901,2.431945,-0.643358,-0.334024,-2.352878,2.462014,-0.621754,-0.295593,-2.403371,2.500029
0.682261,-0.310247,2.529407,2.638112,0.690469,-0.314684,2.454231,2.568857,0.659267,-0.290177,2.416149,2.521232,0.550897,0.280115,-2.389742,2.468364,0.585012,0.351511,-2.548944,2.638734,0.525320,0.330297,-2.447386,2.524828,-0.566328,0.336601,2.399088,2.487901,-0.523755,0.294641,2.464497,2.536706,-0.543911,0.234968,2.465948,2.536129,-0.575859,-0.304602,-2.342793,2.431681,-0.570588,-0.334995,-2.370582,2.461189,-0.547332,-0.296632,-2.418549,2.497387
0.604659,-0.311915,2.548385,2.637645,0.616156,-0.316958,2.472734,2.567981,0.584138,-0.291593,2.433136,2.519205,0.479276,0.281906,-2.405996,2.469412,0.508247,0.353460,-2.563545,2.637235,0.450180,0.331161,-2.460815,2.523478,-0.492090,0.338646,2.412395,2.485253,-0.448378,0.296324,2.476619,2.534264,-0.468963,0.238122,2.478769,2.533954,-0.503625,-0.308066,-2.356307,2.429141,-0.497767,-0.336471,-2.384979,2.459493,-0.473064,-0.297671,-2.432716,2.496098
0.526849,-0.314514,2.563564,2.635972,0.541844,-0.318976,2.488892,2.567085,0.508854,-0.293470,2.447009,2.516527,0.405076,0.282915,-2.418103,2.468066,0.429386,0.354325,-2.575741,2.635216,0.375143,0.332283,-2.471310,2.521610,-0.417956,0.339306,2.425774,2.484792,-0.371650,0.297599,2.487109,2.532272,-0.392938,0.243188,2.490640,2.533146,-0.431291,-0.310633,-2.367338,2.426272,-0.423878,-0.336939,-2.396992,2.457391,-0.397767,-0.299232,-2.443232,2.493420
0.448408,-0.317326,2.577510,2.635398,0.465622,-0.321515,2.503321,2.566474,0.433622,-0.294681,2.459716,2.514968,0.332040,0.284013,-2.428865,2.467853,0.351258,0.354718,-2.586231,2.633970,0.299331,0.333041,-2.479923,2.520027,-0.343924,0.340427,2.436412,2.484005,-0.295493,0.300314,2.495329,2.530647,-0.316810,0.247538,2.499839,2.531963,-0.358758,-0.313698,-2.376940,2.424244,-0.350040,-0.338923,-2.408628,2.457415,-0.322056,-0.301463,-2.453940,2.493275
0.368920,-0.320098,2.589038,2.634707,0.390330,-0.322716,2.514938,2.565427,0.357511,-0.296659,2.469458,2.512776,0.258145,0.284969,-2.438380,2.468510,0.273550,0.355734,-2.595285,2.633796,0.222590,0.333281,-2.486097,2.518194,-0.268196,0.342987,2.444444,2.482917,-0.218297,0.302672,2.502122,2.529798,-0.241555,0.251362,2.508086,2.532198,-0.285131,-0.317161,-2.385404,2.423230,-0.275693,-0.339545,-2.415739,2.455014,-0.246758,-0.303741,-2.460500,2.491427
0.289903,-0.322348,2.598809,2.634722,0.313747,-0.325256,2.524374,2.564507,0.280316,-0.298227,2.477576,2.511155,0.184148,0.287038,-2.444380,2.468054,0.194165,0.356237,-2.600291,2.631752,0.146623,0.334038,-2.490961,2.517532,-0.193188,0.344674,2.450770,2.482417,-0.141414,0.304462,2.506886,2.529263,-0.165016,0.256128,2.511855,2.530266,-0.212250,-0.320225,-2.390941,2.421610,-0.201042,-0.340116,-2.422700,2.454704,-0.170842,-0.305309,-2.467071,2.491755
0.210361,-0.325999,2.605250,2.633981,0.236856,-0.327491,2.531109,2.563175,0.203637,-0.299847,2.482780,2.509098,0.109646,0.287545,-2.448257,2.467523,0.115722,0.356840,-2.605407,2.632275,0.069830,0.335407,-2.492939,2.516370,-0.117254,0.346517,2.453448,2.480571,-0.064322,0.307025,2.507705,2.527249,-0.088221,0.259973,2.515642,2.530578,-0.138323,-0.321945,-2.393412,2.418926,-0.126135,-0.341144,-2.426454,2.453563,-0.094204,-0.307140,-2.469338,2.490148
0.129876,-0.327336,2.609762,2.633415,0.160583,-0.330081,2.538356,2.564759,0.125977,-0.301107,2.486362,2.507694,0.034638,0.288462,-2.451396,2.468553,0.036599,0.357914,-2.605617,2.630339,-0.006034,0.336113,-2.491675,2.514250,-0.041680,0.347898,2.456286,2.481151,0.012926,0.308249,2.508754,2.527653,-0.012760,0.264314,2.518001,2.531868,-0.063700,-0.325456,-2.397317,2.420146,-0.051077,-0.341666,-2.428568,2.453015,-0.017412,-0.308307,-2.471109,2.490329
0.049444,-0.329343,2.610575,2.631732,0.083228,-0.332061,2.540911,2.563868,0.048677,-0.302572,2.487835,2.506640,-0.039056,0.291135,-2.451131,2.468669,-0.042995,0.358000,-2.603951,2.628797,-0.083136,0.336248,-2.489085,2.513069,0.033122,0.348404,2.455949,2.480760,0.090277,0.309989,2.506476,2.527185,0.064190,0.268777,2.516000,2.531129,0.009779,-0.326927,-2.395143,2.417372,0.024388,-0.342240,-2.429080,2.453192,0.058299,-0.310487,-2.470489,2.490606
-0.030307,-0.332635,2.611811,2.633082,0.005820,-0.333937,2.542345,2.564189,-0.028208,-0.304652,2.486603,2.505355,-0.113659,0.291845,-2.448587,2.468536,-0.122224,0.358606,-2.600227,2.627683,-0.159878,0.336899,-2.485638,2.513455,0.108440,0.350656,2.454117,2.481413,0.167473,0.312552,2.502957,2.527950,0.141242,0.272882,2.511775,2.530500,0.083158,-0.330140,-2.391666,2.415776,0.098735,-0.343619,-2.427031,2.453223,0.134525,-0.311699,-2.465989,2.489248
-0.110792,-0.334643,2.611079,2.634767,-0.070968,-0.335145,2.540769,2.563760,-0.105042,-0.304991,2.483334,2.504197,-0.188919,0.292765,-2.444802,2.469506,-0.201714,0.359577,-2.596505,2.629035,-0.237497,0.337134,-2.478537,2.512610,0.184887,0.352141,2.448550,2.480641,0.244772,0.313983,2.495889,2.527442,0.217832,0.278008,2.506011,2.530777,0.156935,-0.333055,-2.388143,2.416357,0.174251,-0.343790,-2.422952,2.453416,0.210750,-0.312706,-2.460278,2.489010
