combo,cycle,status,cvt_ep,cvt_eR,cci_ep,cci_eR
3-5-12,cycle_0006.json,ok,0.011039454153375443,0.2697978730842116,0.010550954327753572,0.28338203359442204
3-5-12,cycle_0007.json,ok,0.014910752067111444,0.27791896203380839,0.0084667968793817397,0.31843434168281021
3-5-12,cycle_0008.json,ok,0.010430959569256004,0.29661602811240656,0.0059307476679823926,0.32613061095841644
3-5-12,cycle_0009.json,ok,0.019785772996085246,0.27406789985005109,0.012561490201152126,0.30438207238233617
3-6-7,cycle_0000.json,ok,0.0092454481619030377,0.35872880944793012,0.0070843286363456775,0.24286284723153773
3-6-7,cycle_0001.json,ok,0.022218061538505966,0.44024924508115176,0.014903711245384484,0.28099566224088246
3-6-7,cycle_0002.json,ok,0.0067604244016463855,0.31914058068217194,0.0088305793494841897,0.14120533941415797
3-6-7,cycle_0003.json,ok,0.037491781086116012,0.63177988751919989,0.039633446523838899,0.63173711481767436
3-6-7,cycle_0004.json,ok,0.0269266052712787,0.55235165537105113,0.03109610446724409,0.55401492914315986
3-6-7,cycle_0005.json,ok,0.024760005047793757,0.53629452539349454,0.029265093357549912,0.53642391230330888
3-6-7,cycle_0006.json,ok,0.039951280879926623,0.56349968822210261,0.044912437184705792,0.55602179148606867
3-6-7,cycle_0007.json,ok,0.026250276354391193,0.53214162793999598,0.029058757259422537,0.499911318718817
3-6-7,cycle_0008.json,ok,0.037667225915433963,0.54004564751209916,0.040149715572506212,0.49541712314371117
3-6-7,cycle_0009.json,ok,0.024238352810931271,0.42133747558393736,0.024139551933665689,0.34391512902773536
3-6-8,cycle_0000.json,ok,0.0039108858182290889,0.38113358371493372,0.0047408357800575061,0.31529258546974048
3-6-8,cycle_0001.json,ok,0.0088837896668212714,0.38403005252979228,0.0098974358168731503,0.30991033986967659
3-6-8,cycle_0002.json,ok,0.0049995835456702956,0.36291790326660106,0.009309261405574587,0.24703846861194681
3-6-8,cycle_0003.json,ok,0.029469766578054068,0.58040762416778791,0.030019959052952887,0.5735498376999526
3-6-8,cycle_0004.json,ok,0.021143045253844476,0.51019585272508405,0.024500025767384626,0.51770731441502127
3-6-8,cycle_0005.json,ok,0.018029890405863364,0.51298708257078596,0.021811491661955271,0.50890972240444698
3-6-8,cycle_0006.json,ok,0.034078328649737227,0.55916657994450936,0.039182802548720606,0.55226602053391771
3-6-8,cycle_0007.json,ok,0.015015802347691384,0.47491894403641965,0.019369126001679757,0.47286851138983377
3-6-8,cycle_0008.json,ok,0.021469831693278593,0.47224591797458515,0.027366547079102844,0.46471276899050995
3-6-8,cycle_0009.json,ok,0.013397524796924045,0.38691323778879505,0.017500164810614137,0.37276850061165223
3-6-9,cycle_0000.json,ok,0.017636995610518669,0.23222025371229929,0.012550371814829223,0.24284287894750378
3-6-9,cycle_0001.json,ok,0.015993512510086353,0.33274054883141824,0.013698065106065796,0.28926503562905403
3-6-9,cycle_0002.json,ok,0.0096454563152624691,0.32256645742635848,0.0093458241464949715,0.2848255552292081
3-6-9,cycle_0003.json,ok,0.025835403182946439,0.5488499905161871,0.025699173091151401,0.53582667926580785
3-6-9,cycle_0004.json,ok,0.015409493928762143,0.41976222826108012,0.017845750969201695,0.42130206609025894
3-6-9,cycle_0005.json,ok,0.010864446559904027,0.38535266816391245,0.014383176402246131,0.39405088194768606
3-6-9,cycle_0006.json,ok,0.023846851575695084,0.43580424280084995,0.02816056316000539,0.45074289918464178
3-6-9,cycle_0007.json,ok,0.012111601879211922,0.36823534218936416,0.012392654124937685,0.36750780761490348
3-6-9,cycle_0008.json,ok,0.012101500566894598,0.36572504952319485,0.015872729643089542,0.38186719705587352
3-6-9,cycle_0009.json,ok,0.015940528357115315,0.2738450056173839,0.012113278511854566,0.3161242593071516
3-6-10,cycle_0000.json,ok,0.032164482922337007,0.13631418467888373,0.037115538470209833,0.13728063166225726
3-6-10,cycle_0001.json,ok,0.02432662779459473,0.12706872143393452,0.034905206793973846,0.12544662299107179
3-6-10,cycle_0002.json,ok,0.034551187565426369,0.067353328309077268,0.044125496092573165,0.20085631677407287
3-6-10,cycle_0003.json,ok,0.014511846768946074,0.33626795765525802,0.013875392336833148,0.32209219643324627
3-6-10,cycle_0004.json,ok,0.014104568303103948,0.25804991736646238,0.0118873483732685,0.23358323406520479
3-6-10,cycle_0005.json,ok,0.015937034560568848,0.26292210140362265,0.013619155660073263,0.20767451883169427
3-6-10,cycle_0006.json,ok,0.010385275842589999,0.24874958523614871,0.0093960353725718766,0.18579917667595605
3-6-10,cycle_0007.json,ok,0.012726337594859742,0.26436291356382524,0.010937431238413673,0.19358966718690598
3-6-10,cycle_0008.json,ok,0.0072215966495036811,0.23128786559147474,0.0077723958797850587,0.13135030081371743
3-6-10,cycle_0009.json,ok,0.019398522130295047,0.16509658372491898,0.023901723087661263,0.072056043755168803
3-6-11,cycle_0000.json,ok,0.026722855898117744,0.17854780197499298,0.028756500146824172,0.088693944247070541
3-6-11,cycle_0001.json,ok,0.019101266848969286,0.29392839993400294,0.024912622424214777,0.13593393473212126
3-6-11,cycle_0002.json,ok,0.029264161009064375,0.16032373740875097,0.033520471731882336,0.044842149055954808
3-6-11,cycle_0003.json,ok,0.017711929617751618,0.42445066738621795,0.018134317213272234,0.42276724404339588
3-6-11,cycle_0004.json,ok,0.013519812242721215,0.35057424000056597,0.012649541030822777,0.34003255397168158
3-6-11,cycle_0005.json,ok,0.01151721282412824,0.34822469750221735,0.0098833497893317263,0.31861271356181986
3-6-11,cycle_0006.json,ok,0.012767878879869106,0.37140864518892253,0.014504007133280266,0.33938081135117815
3-6-11,cycle_0007.json,ok,0.0078175430822726728,0.36217362447145968,0.0058146849385362076,0.32290458973641312
3-6-11,cycle_0008.json,ok,0.0071621287361057287,0.35427976032589731,0.0076274118764107458,0.29721366725588899
3-6-11,cycle_0009.json,ok,0.01771539567425702,0.26061039507206607,0.016950221726177897,0.18679390706291663
3-6-12,cycle_0000.json,ok,0.024258811430303302,0.29348217240358992,0.023497001296539172,0.24400470674818814
3-6-12,cycle_0001.json,ok,0.015649181502204935,0.46266095495276394,0.017994216942560631,0.38202695809348264
3-6-12,cycle_0002.json,ok,0.021254638114076199,0.35802930998109767,0.022249723736355458,0.30488143061402107
3-6-12,cycle_0003.json,ok,0.019690337984626254,0.51363328354254867,0.021179516263190874,0.52749839636965157
3-6-12,cycle_0004.json,ok,0.012640806401698299,0.41225530747416456,0.013018276245899464,0.4208000409350382
3-6-12,cycle_0005.json,ok,0.012988541005941438,0.41174383470966974,0.011721855310702392,0.40330282763639419
3-6-12,cycle_0006.json,ok,0.014633283931807611,0.47682500089060098,0.019127276174369417,0.49713957638354217
3-6-12,cycle_0007.json,ok,0.008005557009277655,0.42428426597396768,0.0040384377214105587,0.44863027191217292
3-6-12,cycle_0008.json,ok,0.0083108100861194068,0.43435351649870485,0.0081365550370713982,0.44295790489712328
3-6-12,cycle_0009.json,ok,0.0219728245989733,0.3108573764540431,0.014537926714864603,0.33925210253160287
3-7-8,cycle_0000.json,ok,0.028215280279756678,0.32163646747632313,0.029863203242706318,0.26231006326258488
3-7-8,cycle_0001.json,ok,0.057093121443279445,0.50052117609130975,0.065259634364910724,0.46490595672012069
3-7-8,cycle_0002.json,ok,0.038847392110269691,0.35703038042584806,0.047831856951799784,0.33267751875382562
3-7-8,cycle_0003.json,ok,0.046539241513646128,0.61011021433213741,0.047139767305863889,0.58858695450486287
3-7-8,cycle_0004.json,ok,0.043598406862860151,0.53082966145058952,0.04714424900661357,0.53647448130773134
3-7-8,cycle_0005.json,ok,0.0465945308784474,0.55071739974641043,0.050541388244117171,0.54472018751078133
3-7-8,cycle_0006.json,ok,0.062317952967015346,0.57813085580688128,0.070154012004701144,0.60177352525568995
3-7-8,cycle_0007.json,ok,0.052617027511677301,0.5730442990530199,0.053721921235048438,0.48958540338020007
3-7-8,cycle_0008.json,ok,0.038206122169807101,0.35902649555118193,0.042811350339980028,0.3292410486683961
3-7-8,cycle_0009.json,ok,0.058055527554000695,0.52324574978428129,0.053941341117382399,0.38242198513463105
3-7-9,cycle_0000.json,ok,0.017449751718667767,0.30331785353449581,0.014717037297773941,0.11726557065381618
3-7-9,cycle_0001.json,ok,0.028872208653279614,0.41655041176208807,0.015442130784533593,0.13540122121981205
3-7-9,cycle_0002.json,ok,0.01378240466855956,0.1760796422600098,0.031217434004202876,0.35178889816468711
3-7-9,cycle_0003.json,ok,0.034352348499566324,0.56466183144211801,0.034772980772819401,0.53530199695718128
3-7-9,cycle_0004.json,ok,0.029137061027896864,0.47014468567984652,0.030976100674618198,0.43959208650266363
3-7-9,cycle_0005.json,ok,0.025954173824668639,0.43574065181456101,0.031340806254904666,0.43796848356446244
3-7-9,cycle_0006.json,ok,0.042785959496794791,0.5159214410522146,0.048702576341393369,0.48697637921776843
3-7-9,cycle_0007.json,ok,0.020869540193954726,0.40287782496157709,0.020880956484554701,0.2795376874147914
3-7-9,cycle_0008.json,ok,0.043593222657117021,0.52237603732755311,0.042814853693282404,0.39659483698971959
3-7-9,cycle_0009.json,ok,0.01552621898652775,0.26262149381064881,0.011443967711108997,0.11136163917280167
3-7-10,cycle_0000.json,ok,0.012552648796905548,0.24074382187098986,0.010277487646902455,0.19397019249465083
3-7-10,cycle_0001.json,ok,0.011896231934635189,0.3613321874801137,0.0092624808280508258,0.26548840149913094
3-7-10,cycle_0002.json,ok,0.0031004972160088378,0.2297268255629967,0.013052264654392978,0.23343864745999982
3-7-10,cycle_0003.json,ok,0.015762171907367624,0.55471507773289486,0.018194129908632759,0.56608803273170993
3-7-10,cycle_0004.json,ok,0.0079781676149355517,0.43712024895709439,0.0096318603789158092,0.45059858821582283
3-7-10,cycle_0005.json,ok,0.010698991894680794,0.35202514829172632,0.0068146685886786487,0.39156266109698729
3-7-10,cycle_0006.json,ok,0.0088874555463419568,0.32134546029400851,0.013914881070465549,0.33721670423508882
3-7-10,cycle_0007.json,ok,0.0071572835781788463,0.36329781983946902,0.0056018805806992197,0.33303635706254575
3-7-10,cycle_0008.json,ok,0.0064301434632165096,0.30906796844007528,0.010598945690250617,0.29335358358131941
3-7-10,cycle_0009.json,ok,0.0063904402202095171,0.2241931087451276,0.0060037874670250862,0.17656695434786199
3-7-11,cycle_0000.json,ok,0.0056471957823147918,0.23029023105739277,0.008531903793088623,0.14939171206341151
3-7-11,cycle_0001.json,ok,0.0039214451345199507,0.24172892480156077,0.0068032787904397799,0.1303639177049182
3-7-11,cycle_0002.json,ok,0.0042977177664935374,0.22630986778534201,0.010640457350951706,0.13696783920411701
3-7-11,cycle_0003.json,ok,0.017861958564255428,0.49320147821419685,0.018514378456667081,0.47035808619349279
3-7-11,cycle_0004.json,ok,0.013402160628535255,0.44147658827700259,0.015300448378445655,0.42509412174951677
3-7-11,cycle_0005.json,ok,0.011889206528937154,0.40348068641086465,0.013796975399865588,0.4017001381686584
3-7-11,cycle_0006.json,ok,0.018458026359949049,0.34728841400284627,0.020836861828992297,0.31574681367131002
3-7-11,cycle_0007.json,ok,0.0083041322018633356,0.35159495275245556,0.0081376967937699211,0.30148773855217037
3-7-11,cycle_0008.json,ok,0.012413016688911444,0.30248565012510553,0.013181550391840059,0.25680967388614195
3-7-11,cycle_0009.json,ok,0.005611153142619194,0.2311478371617669,0.0019359251938934699,0.14432502121568958
3-7-12,cycle_0000.json,ok,0.0078312822093739454,0.27327595041479757,0.0056679907178965048,0.11111042202060555
3-7-12,cycle_0001.json,ok,0.012600623421416907,0.26682457224057043,0.0094616185066872544,0.10763738561381661
3-7-12,cycle_0002.json,ok,0.0072285952199192443,0.14576701019744723,0.01648005945225885,0.14055162511182739
3-7-12,cycle_0003.json,ok,0.023779246755255001,0.51384794673472689,0.023274928727182814,0.47072249672779937
3-7-12,cycle_0004.json,ok,0.019810826225598613,0.46994425061068679,0.020881624313932364,0.42939165933307955
3-7-12,cycle_0005.json,ok,0.01999856234461837,0.45581458857647017,0.022337051719237399,0.43785427647350256
3-7-12,cycle_0006.json,ok,0.025614481386429942,0.37418286566861092,0.026007060525246609,0.29807581430250679
3-7-12,cycle_0007.json,ok,0.01783388731890255,0.42419052086089803,0.015931162809959567,0.31279050217858528
3-7-12,cycle_0008.json,ok,0.019147624205165074,0.32340505241786477,0.017086086539760379,0.2215551455532673
3-7-12,cycle_0009.json,ok,0.01862764097733708,0.31864199109518698,0.011969452888805621,0.14990088786641365
3-8-9,cycle_0000.json,ok,0.017845971852146054,0.30203852004525505,0.026571653251402323,0.099781706133997547
3-8-9,cycle_0001.json,ok,0.02832737619971484,0.21868957416744067,0.062450154877683517,0.4192277966793167
3-8-9,cycle_0002.json,ok,0.029440082875684979,0.15569812804255892,0.077282802823605487,0.67228752763342092
3-8-9,cycle_0003.json,ok,0.02818882705024639,0.44326085713124758,0.027917272125408361,0.41847121465733389
3-8-9,cycle_0004.json,ok,0.027122585651162791,0.37767037537669823,0.026466134505738419,0.32431341029997768
3-8-9,cycle_0005.json,ok,0.022678302654373209,0.33838082235852346,0.022502318259046961,0.30611954037389411
3-8-9,cycle_0006.json,ok,0.029909132880368505,0.4326922989722321,0.032707330608595986,0.33372229620575111
3-8-9,cycle_0007.json,ok,0.022604124144615372,0.20166139125243993,0.023614069073233299,0.086339850703306936
3-8-9,cycle_0008.json,ok,0.017991878484113464,0.46372903858060205,0.020074203569753504,0.28148214487101103
3-8-9,cycle_0009.json,ok,0.027340775598321203,0.10610833885133138,0.044130035076726734,0.31344893508778993
3-8-10,cycle_0000.json,ok,0.010126654646965008,0.30068635366618252,0.012849873613508324,0.35428217295674269
3-8-10,cycle_0001.json,ok,0.014498778997925229,0.24470315465632431,0.021661979270022117,0.34246990781944153
3-8-10,cycle_0002.json,ok,0.013729944792799837,0.28788382987989453,0.034496708877276558,0.42210976156381946
3-8-10,cycle_0003.json,ok,0.022143402943019887,0.52777728842984162,0.025509887067842182,0.56353738329522796
3-8-10,cycle_0004.json,ok,0.014434030073623733,0.40712147969425477,0.017888416828076306,0.46734378505001045
3-8-10,cycle_0005.json,ok,0.0093315942186817848,0.35116714416885625,0.0088271645959817919,0.40502521678742121
3-8-10,cycle_0006.json,ok,0.015603457682592197,0.38597897153667904,0.026447595699371447,0.46200460925589781
3-8-10,cycle_0007.json,ok,0.0064765354287862889,0.31545449569402717,0.01014877081976564,0.37287870150465618
3-8-10,cycle_0008.json,ok,0.0086148818018813456,0.29017479610399383,0.021437420992708896,0.38458139383966289
3-8-10,cycle_0009.json,ok,0.014083848702445039,0.20366547607830349,0.015564729460409979,0.26152426775372695
3-8-11,cycle_0000.json,ok,0.0053194611277357952,0.33396258978667875,0.010718215587971246,0.32571028032276
3-8-11,cycle_0001.json,ok,0.0070797897799959025,0.25093481256713218,0.011317235662300263,0.23586085874949514
3-8-11,cycle_0002.json,ok,0.010252509301751075,0.32643567056184086,0.017183377693142925,0.26066782921224546
3-8-11,cycle_0003.json,ok,0.02346100476914138,0.54632028297972945,0.026329513105165975,0.55935783947456585
3-8-11,cycle_0004.json,ok,0.017317143743443061,0.47120460984481605,0.02208485482472676,0.50706333732141684
3-8-11,cycle_0005.json,ok,0.012940086628118902,0.44631282346441759,0.01795384243266621,0.47222673596868153
3-8-11,cycle_0006.json,ok,0.026195068778136085,0.46715982941060641,0.034109034027819583,0.49158742876007083
3-8-11,cycle_0007.json,ok,0.0099946245185341433,0.36945372105582786,0.016993165991754548,0.40875872465100155
3-8-11,cycle_0008.json,ok,0.014326894315127885,0.34422704905642321,0.02289068880498437,0.3858870609275068
3-8-11,cycle_0009.json,ok,0.0073451293377609196,0.2385049400579321,0.011392071895073224,0.26012238514708819
3-8-12,cycle_0000.json,ok,0.014869267212494213,0.37975984314107725,0.015670035737297316,0.27580896946106981
3-8-12,cycle_0001.json,ok,0.010566859849484196,0.24783328476118838,0.014587363012802751,0.14173743713144213
3-8-12,cycle_0002.json,ok,0.011137209789832337,0.2624893245710585,0.019551172745739337,0.13875365759557534
3-8-12,cycle_0003.json,ok,0.027503064675452882,0.57686304384203502,0.028649233292016366,0.55592583892702341
3-8-12,cycle_0004.json,ok,0.023307760319401648,0.5227732719250574,0.026108594722043278,0.51079171729576633
3-8-12,cycle_0005.json,ok,0.024193716547644767,0.53110558173585842,0.02735286669257684,0.51795821224768146
3-8-12,cycle_0006.json,ok,0.034107201970407119,0.51870361447631286,0.037093671681223211,0.45688901954826605
3-8-12,cycle_0007.json,ok,0.018219357909289382,0.43141981362751503,0.020925817843748164,0.38293961452795078
3-8-12,cycle_0008.json,ok,0.018546451149213571,0.37132122372591936,0.021553718431979757,0.31004017001593409
3-8-12,cycle_0009.json,ok,0.016517656428093243,0.32680800773112983,0.017371594513811706,0.24555486424963566
3-9-10,cycle_0000.json,ok,0.03257545297633966,0.091359747659738644,0.026961054623375079,0.10328049573585737
3-9-10,cycle_0001.json,ok,0.026388757880057383,0.18301409326420862,0.02786161708028809,0.15902585014241424
3-9-10,cycle_0002.json,ok,0.012530056766822504,0.15645969255123227,0.014480988225990891,0.1808509794330215
3-9-10,cycle_0003.json,ok,0.021535875564321579,0.50773054225401282,0.022861279209864943,0.50246128803357448
3-9-10,cycle_0004.json,ok,0.014548119338287821,0.32016582716291025,0.013817902268128674,0.31521525164339481
3-9-10,cycle_0005.json,ok,0.016066861104616786,0.23497381209872217,0.01029140558225565,0.2527354676003718
3-9-10,cycle_0006.json,ok,0.012798064782046911,0.3159612212247373,0.016661835849294548,0.31735600316898965
3-9-10,cycle_0007.json,ok,0.018859853016721606,0.20355976056842395,0.014261317085665831,0.1792625941528688
3-9-10,cycle_0008.json,ok,0.0068533772650721794,0.25850135138355351,0.010875096040351631,0.23700790256279808
3-9-10,cycle_0009.json,ok,0.028094581043828865,0.065756848373341378,0.024507953009310062,0.11217164133073147
3-9-11,cycle_0000.json,ok,0.03188165942824827,0.087614346809728891,0.023448861697586004,0.11213732534434538
3-9-11,cycle_0001.json,ok,0.014133658334757146,0.27711011112096007,0.017100456641830911,0.18780431241434276
3-9-11,cycle_0002.json,ok,0.011580731611040547,0.19280557015293603,0.012133361159542567,0.16326728246835831
3-9-11,cycle_0003.json,ok,0.026386533065409411,0.59926455633468068,0.028368768618793984,0.59220547160022596
3-9-11,cycle_0004.json,ok,0.013428232938950853,0.40930872922597783,0.015661363271942109,0.41066312866015464
3-9-11,cycle_0005.json,ok,0.0079542879956940801,0.31595118840451458,0.0088416847533169182,0.34276803978631293
3-9-11,cycle_0006.json,ok,0.018069623213634981,0.38688078759378419,0.023856998143114733,0.39506940337697116
3-9-11,cycle_0007.json,ok,0.0078257854343087244,0.28924610466668982,0.0053184694962226204,0.27920044040480646
3-9-11,cycle_0008.json,ok,0.007711638274338118,0.28919009602390783,0.012983266514289712,0.28456897649458446
3-9-11,cycle_0009.json,ok,0.022152231622767325,0.092863932208036432,0.015589936312220901,0.14606558947812373
3-9-12,cycle_0000.json,ok,0.022193351545361301,0.063614927628506526,0.016679941693625053,0.10038973763936629
3-9-12,cycle_0001.json,ok,0.017260220985753555,0.20265162404341036,0.023680977249372986,0.12590176321563884
3-9-12,cycle_0002.json,ok,0.010002618945710785,0.21916268123515553,0.016120377567408903,0.13144730776083013
3-9-12,cycle_0003.json,ok,0.030842121133433601,0.65106405304769455,0.032267335977794145,0.63112386514402308
3-9-12,cycle_0004.json,ok,0.018103098817399903,0.47937079551738976,0.0204286621201,0.46281189353082341
3-9-12,cycle_0005.json,ok,0.016383626236036741,0.42165089112725501,0.019440899212892281,0.42806617403351255
3-9-12,cycle_0006.json,ok,0.025869421515915415,0.44512207586723374,0.029622122000544402,0.41574560622990731
3-9-12,cycle_0007.json,ok,0.00951023582758459,0.32972017668292969,0.010458249315664629,0.27652555967938164
3-9-12,cycle_0008.json,ok,0.011652791072822572,0.28109543816500721,0.015118950975916352,0.24863837782236861
3-9-12,cycle_0009.json,ok,0.01394271466265863,0.17147082253626864,0.013618643920281354,0.18431130905092427
3-10-11,cycle_0000.json,ok,0.039516809918360346,0.069875679008070027,0.049254052770965027,0.27316405275400674
3-10-11,cycle_0001.json,ok,0.072931254506454629,0.45593753487860694,0.087969679654756536,0.77880579054200394
3-10-11,cycle_0002.json,ok,0.05016766893576706,0.22596871531580415,0.071910789239974654,0.60618575312172418
3-10-11,cycle_0003.json,ok,0.010995413165535348,0.1596856225512811,0.01093760925531808,0.097534853050771961
3-10-11,cycle_0004.json,ok,0.020223563431642291,0.099665805619432224,0.019812917006778272,0.082469651545161643
3-10-11,cycle_0005.json,ok,0.022737099860890817,0.14060066399635981,0.022100500137248007,0.062150073216323931
3-10-11,cycle_0006.json,ok,0.024088810357426528,0.035555670107096482,0.025975812784093597,0.14533393461597446
3-10-11,cycle_0007.json,ok,0.036460848863927878,0.045979613580645791,0.040253211586340716,0.19559345848195694
3-10-11,cycle_0008.json,ok,0.035875094673510202,0.11334192606226985,0.043050865110173114,0.32022101925444518
3-10-11,cycle_0009.json,ok,0.038036998903151584,0.067964775970821914,0.052271020618808173,0.37581237810131835
3-10-12,cycle_0000.json,ok,0.026290879961585807,0.17431279484070342,0.024478229707799205,0.11820087772637491
3-10-12,cycle_0001.json,ok,0.032762062105487676,0.11336302308893442,0.031090085323424881,0.15829657804040764
3-10-12,cycle_0002.json,ok,0.046356154938296784,0.12507748622682596,0.043607012765639205,0.24303102042287483
3-10-12,cycle_0003.json,ok,0.0098896451658921549,0.25434641918281403,0.0092803137174931587,0.21996271234831127
3-10-12,cycle_0004.json,ok,0.015037837942240203,0.17156600591863116,0.013236996176413173,0.13521777196453769
3-10-12,cycle_0005.json,ok,0.017892925991309167,0.19762307263988579,0.01455723846991029,0.16208740039259995
3-10-12,cycle_0006.json,ok,0.015894922696915972,0.097618086899881981,0.013252962048562239,0.039291641846313244
3-10-12,cycle_0007.json,ok,0.019832260693207822,0.21593430028349844,0.017608830845535953,0.14773023554359271
3-10-12,cycle_0008.json,ok,0.01966668806990066,0.15003365261332782,0.017170680084824873,0.14024330883837813
3-10-12,cycle_0009.json,ok,0.019654413910086835,0.18738910108276602,0.019443565643526412,0.13419478738589979
3-11-12,cycle_0000.json,ok,0.010534525741804402,0.33595979428632067,0.004741325131328444,0.39215183739474263
3-11-12,cycle_0001.json,ok,0.013841228531472991,0.44834337173122474,0.016613008026645105,0.52909260127860014
3-11-12,cycle_0002.json,ok,0.042046199679337468,0.13306913616359534,0.024956663018676842,0.28396157425036489
3-11-12,cycle_0003.json,ok,0.012040428852975108,0.31651423761916497,0.01238101345675576,0.31430540286209357
3-11-12,cycle_0004.json,ok,0.011476134011771872,0.27065941728927695,0.011570456325969465,0.28083398785661301
3-11-12,cycle_0005.json,ok,0.013643479812531922,0.27098444554432155,0.013056898783715527,0.3005131189007556
3-11-12,cycle_0006.json,ok,0.010609352030964523,0.2321597374351376,0.012914960544781258,0.22737805126326896
3-11-12,cycle_0007.json,ok,0.0059769318656904824,0.43578768844197818,0.0064663133444100834,0.42349727842784052
3-11-12,cycle_0008.json,ok,0.0058291373462252315,0.36337069148680196,0.0088948042637453928,0.39810041698961346
3-11-12,cycle_0009.json,ok,0.0081769471431432685,0.40033690984918319,0.012438212758636229,0.43930848892493368
4-5-6,cycle_0000.json,rank_C_lt_5,,,,
4-5-6,cycle_0001.json,rank_C_lt_5,,,,
4-5-6,cycle_0002.json,rank_C_lt_5,,,,
4-5-6,cycle_0003.json,rank_C_lt_5,,,,
4-5-6,cycle_0004.json,rank_C_lt_5,,,,
4-5-6,cycle_0005.json,rank_C_lt_5,,,,
4-5-6,cycle_0006.json,rank_C_lt_5,,,,
4-5-6,cycle_0007.json,rank_C_lt_5,,,,
4-5-6,cycle_0008.json,rank_C_lt_5,,,,
4-5-6,cycle_0009.json,rank_C_lt_5,,,,
4-5-7,cycle_0000.json,ok,0.06291024512407814,0.1900446044812972,0.054073609106708706,0.16670715700974004
4-5-7,cycle_0001.json,ok,0.05056384302713831,0.31146443929449907,0.05675879117373743,0.18689224072374083
4-5-7,cycle_0002.json,ok,0.050369165461227189,0.30151511411667792,0.053667735023609428,0.1920408331593666
4-5-7,cycle_0003.json,ok,0.042923557167978486,0.6997680774481887,0.046920665279495809,0.72499128862843587
4-5-7,cycle_0004.json,ok,0.014292552924054845,0.70181817991206386,0.018645691164130153,0.71249532599115151
4-5-7,cycle_0005.json,ok,0.059988681305482516,0.14217833506761982,0.052085650313572499,0.16137824117554855
4-5-7,cycle_0006.json,ok,0.060573250793444604,0.17287104380745372,0.050959038678807689,0.18038847656360787
4-5-7,cycle_0007.json,ok,0.062152579046220721,0.20485848355752581,0.058726254514859057,0.15848882503675649
4-5-7,cycle_0008.json,ok,0.053723210207653027,0.18338078334395908,0.04168894470522979,0.21490111388323072
4-5-7,cycle_0009.json,ok,0.045500277058023939,0.26956102451274927,0.040410559496472667,0.22703397898527233
4-5-8,cycle_0000.json,ok,0.051034367254991185,0.27978469935207256,0.047711577409081787,0.19067385298539702
4-5-8,cycle_0001.json,ok,0.042755491644671913,0.40378021238127287,0.050558120613327567,0.22593636832108793
4-5-8,cycle_0002.json,ok,0.038849048561145419,0.4054349238975658,0.048875066479869798,0.19741159451729631
4-5-8,cycle_0003.json,ok,0.039808512802016291,0.65901673842265907,0.044873683382033243,0.69095360251741988
4-5-8,cycle_0004.json,ok,0.016914007410168672,0.71339869790036514,0.021841957150679166,0.71023504456123843
4-5-8,cycle_0005.json,ok,0.04477158914174121,0.30121631392547366,0.038485798698952627,0.27509206688289817
4-5-8,cycle_0006.json,ok,0.047098165926104066,0.30318811181402316,0.039402902453039457,0.28256353623967223
4-5-8,cycle_0007.json,ok,0.046845266528228797,0.35483767513335235,0.045378569463115963,0.24634087773300761
4-5-8,cycle_0008.json,ok,0.03985010885592305,0.29108941425075557,0.032253118855873945,0.2622592796119565
4-5-8,cycle_0009.json,ok,0.035089297120361219,0.36887412412073289,0.03328648814993445,0.26225296736717957
4-5-9,cycle_0000.json,ok,0.054799524232955234,0.26707825042050243,0.055272916519601437,0.17333148214459165
4-5-9,cycle_0001.json,ok,0.04039765335084048,0.49425852677221332,0.053352114645069899,0.26908432248770214
4-5-9,cycle_0002.json,ok,0.038991384167876286,0.4592134922215908,0.048795117033005736,0.23480800693900347
4-5-9,cycle_0003.json,ok,0.037881322759766065,0.67732839582311077,0.04329791003135762,0.71094267903969843
4-5-9,cycle_0004.json,ok,0.011133234317498018,0.71116602346248114,0.016185588153157879,0.67482178166264006
4-5-9,cycle_0005.json,ok,0.043850487236658998,0.30340269230294387,0.03868628130954882,0.24862766677602238
4-5-9,cycle_0006.json,ok,0.046263024777616048,0.31344772681505778,0.039711114729856473,0.27906894061845749
4-5-9,cycle_0007.json,ok,0.043404752567063443,0.43494607367595067,0.044444941693776552,0.2594143805313775
4-5-9,cycle_0008.json,ok,0.037913708607488661,0.31949089378749618,0.032304579761753757,0.261719932337596
4-5-9,cycle_0009.json,ok,0.034878831855736592,0.4195542501839456,0.035915944148825082,0.26083945575164552
4-5-10,cycle_0000.json,ok,0.037866458451972868,0.3303882595306738,0.040469136034384089,0.15148911122950418
4-5-10,cycle_0001.json,ok,0.051194719146624622,0.26212530989569938,0.066045269034681789,0.25581345376773745
4-5-10,cycle_0002.json,ok,0.06849307074641843,0.2650407467803636,0.08444040770211686,0.38426397145948804
4-5-10,cycle_0003.json,ok,0.034544846570053842,0.36809247100837639,0.032649168577438416,0.30800922205635506
4-5-10,cycle_0004.json,ok,0.034941176531107426,0.54642405606414191,0.034932018832125572,0.49948394520570571
4-5-10,cycle_0005.json,ok,0.02162520679780176,0.38772883622059795,0.019058137113170386,0.33712860768053204
4-5-10,cycle_0006.json,ok,0.030288210194245439,0.24976382342124415,0.028633147683987496,0.14802214463017022
4-5-10,cycle_0007.json,ok,0.034064395539981716,0.313169405617793,0.030955179165979702,0.22366840290447221
