sensor_1_x,sensor_1_y,sensor_1_z,sensor_1_magnitude,sensor_2_x,sensor_2_y,sensor_2_z,sensor_2_magnitude,sensor_3_x,sensor_3_y,sensor_3_z,sensor_3_magnitude,sensor_4_x,sensor_4_y,sensor_4_z,sensor_4_magnitude,sensor_5_x,sensor_5_y,sensor_5_z,sensor_5_magnitude,sensor_6_x,sensor_6_y,sensor_6_z,sensor_6_magnitude,sensor_7_x,sensor_7_y,sensor_7_z,sensor_7_magnitude,sensor_8_x,sensor_8_y,sensor_8_z,sensor_8_magnitude,sensor_9_x,sensor_9_y,sensor_9_z,sensor_9_magnitude,sensor_10_x,sensor_10_y,sensor_10_z,sensor_10_magnitude,sensor_11_x,sensor_11_y,sensor_11_z,sensor_11_magnitude,sensor_12_x,sensor_12_y,sensor_12_z,sensor_12_magnitude
-0.066171,-0.258667,-0.097848,0.284362,-0.063645,-0.252775,-0.097454,0.278286,-0.061846,-0.257445,-0.091395,0.280100,-0.062255,0.248991,0.089352,0.271764,-0.065580,0.257880,0.101863,0.284919,-0.057573,0.253350,0.100421,0.278542,0.059445,0.250921,-0.112128,0.281190,0.057809,0.256001,-0.113783,0.286051,0.055309,0.260656,-0.107937,0.287491,0.053289,-0.246937,0.107139,0.274402,0.064104,-0.246463,0.109394,0.277165,0.063041,-0.253406,0.107921,0.282552
-0.077287,-0.265191,-0.074026,0.285971,-0.074578,-0.259544,-0.072197,0.279530,-0.072541,-0.262250,-0.066500,0.280106,-0.073678,0.255338,0.065815,0.273784,-0.077475,0.264479,0.077976,0.286412,-0.069141,0.259034,0.077004,0.278942,0.069933,0.257147,-0.088858,0.280911,0.069861,0.262318,-0.088868,0.285638,0.065935,0.267005,-0.081970,0.286981,0.063195,-0.253050,0.083545,0.273875,0.073664,-0.253362,0.086797,0.277764,0.074121,-0.259569,0.083045,0.282430
-0.086358,-0.268026,-0.055756,0.287061,-0.082932,-0.261940,-0.055580,0.280320,-0.081584,-0.264342,-0.050233,0.281169,-0.082625,0.257762,0.048679,0.275023,-0.086697,0.266022,0.060390,0.286236,-0.078385,0.261087,0.060435,0.279218,0.079187,0.259216,-0.072811,0.280651,0.079108,0.264197,-0.072421,0.285137,0.075842,0.268214,-0.066088,0.286459,0.072306,-0.256327,0.068710,0.275050,0.083072,-0.254501,0.070046,0.276728,0.083656,-0.261668,0.067663,0.282925
-0.088665,-0.270684,-0.034616,0.286931,-0.085562,-0.265337,-0.035691,0.281067,-0.084271,-0.267669,-0.030985,0.282326,-0.085556,0.260526,0.030643,0.275922,-0.090208,0.267856,0.040545,0.285532,-0.082568,0.263886,0.041854,0.279652,0.082117,0.262914,-0.053437,0.280576,0.082693,0.266525,-0.054066,0.284248,0.079231,0.271645,-0.048320,0.287060,0.074994,-0.258464,0.049665,0.273669,0.086225,-0.258098,0.052324,0.277104,0.086645,-0.264620,0.049657,0.282837
-0.092807,-0.270884,-0.024774,0.287411,-0.088347,-0.265657,-0.026013,0.281168,-0.087629,-0.267717,-0.020743,0.282456,-0.089196,0.261122,0.020220,0.276676,-0.092932,0.269791,0.029582,0.286878,-0.085770,0.264433,0.032349,0.279871,0.086076,0.262255,-0.042299,0.279242,0.087316,0.265918,-0.043517,0.283249,0.081592,0.270958,-0.037161,0.285406,0.078329,-0.258959,0.039700,0.273444,0.088564,-0.259165,0.042302,0.277128,0.090459,-0.265685,0.039057,0.283366
-0.085834,-0.273648,-0.011574,0.287028,-0.081849,-0.269169,-0.013349,0.281654,-0.080602,-0.270592,-0.008677,0.282475,-0.083332,0.263386,0.008374,0.276381,-0.087902,0.272322,0.018047,0.286726,-0.079986,0.266877,0.019079,0.279259,0.080112,0.265218,-0.031200,0.278804,0.081446,0.269459,-0.031769,0.283286,0.076664,0.273560,-0.025808,0.285269,0.071708,-0.262151,0.030129,0.273447,0.083479,-0.261424,0.031084,0.276184,0.084378,-0.267311,0.028607,0.281768
-0.091969,-0.273198,0.011340,0.288486,-0.087522,-0.268424,0.009715,0.282499,-0.086751,-0.268537,0.013644,0.282532,-0.089650,0.263050,-0.013938,0.278256,-0.094924,0.271880,-0.005675,0.288030,-0.087164,0.267453,-0.003064,0.281315,0.086076,0.264358,-0.009382,0.278177,0.088667,0.268138,-0.009228,0.282568,0.083543,0.272523,-0.002837,0.285055,0.078230,-0.261398,0.006301,0.272926,0.090446,-0.260232,0.007889,0.275614,0.091232,-0.266769,0.003824,0.281964
-0.093909,-0.272238,0.026057,0.289157,-0.089430,-0.267098,0.023966,0.282690,-0.089024,-0.268484,0.027113,0.284155,-0.093189,0.261166,-0.026805,0.278586,-0.097229,0.272149,-0.019513,0.289653,-0.090160,0.266975,-0.015603,0.282219,0.089057,0.262928,0.003187,0.277619,0.090849,0.266700,0.002729,0.281762,0.086161,0.271378,0.009649,0.284891,0.079922,-0.260053,-0.004535,0.272095,0.091666,-0.259882,-0.003160,0.275593,0.093088,-0.266225,-0.006703,0.282109
-0.084628,-0.274823,0.026226,0.288751,-0.079632,-0.269569,0.023024,0.282026,-0.078949,-0.270901,0.025507,0.283321,-0.083383,0.263943,-0.025359,0.277960,-0.087221,0.273724,-0.017785,0.287835,-0.079779,0.268470,-0.016638,0.280566,0.079392,0.265883,0.001892,0.277490,0.081290,0.270181,0.002812,0.282159,0.076048,0.273603,0.008446,0.284101,0.070513,-0.263397,-0.002757,0.272686,0.082564,-0.263139,-0.002174,0.275797,0.083398,-0.268787,-0.004498,0.281464
-0.082531,-0.275781,0.012024,0.288117,-0.078446,-0.270385,0.009686,0.281701,-0.077605,-0.272131,0.012047,0.283237,-0.081563,0.265744,-0.012043,0.278240,-0.085701,0.275332,-0.004380,0.288394,-0.078023,0.270019,-0.002174,0.281074,0.077799,0.267829,-0.012712,0.279189,0.079212,0.270794,-0.011527,0.282377,0.074764,0.274869,-0.005715,0.284913,0.069617,-0.264443,0.009987,0.273636,0.082208,-0.263290,0.010772,0.276036,0.082471,-0.269546,0.008359,0.282004
-0.083055,-0.276200,0.003843,0.288443,-0.078136,-0.271563,0.000679,0.282582,-0.077553,-0.272336,0.004904,0.283206,-0.080957,0.265333,-0.004762,0.277450,-0.085387,0.275747,0.002123,0.288672,-0.077352,0.269920,0.005470,0.280838,0.077182,0.267520,-0.019792,0.279134,0.077654,0.271769,-0.020212,0.283367,0.073327,0.276081,-0.013389,0.285966,0.067925,-0.264893,0.017381,0.274015,0.080377,-0.264093,0.019128,0.276715,0.081079,-0.270146,0.014588,0.282428
-0.068688,-0.278936,0.002255,0.287278,-0.065141,-0.274533,0.000456,0.282156,-0.064068,-0.275627,0.005750,0.283033,-0.068018,0.268835,-0.005272,0.277356,-0.071187,0.278868,0.003548,0.287832,-0.063770,0.272870,0.005267,0.280272,0.063198,0.271030,-0.019164,0.278960,0.064199,0.275498,-0.018327,0.283472,0.059210,0.279278,-0.012481,0.285759,0.055429,-0.266598,0.016619,0.272806,0.067054,-0.267894,0.018564,0.276781,0.067731,-0.273695,0.014730,0.282335
-0.065228,-0.279880,-0.001704,0.287385,-0.061840,-0.275648,-0.004626,0.282537,-0.059469,-0.276092,0.000305,0.282424,-0.064378,0.269453,-0.000849,0.277038,-0.067571,0.280155,0.009865,0.288357,-0.059690,0.274124,0.010248,0.280735,0.060267,0.270614,-0.025125,0.278380,0.060874,0.276314,-0.023428,0.283908,0.056490,0.280422,-0.018076,0.286626,0.052442,-0.267049,0.022194,0.273053,0.063545,-0.268742,0.025268,0.277306,0.064071,-0.273400,0.020740,0.281572
-0.042891,-0.280980,-0.028805,0.285691,-0.040593,-0.275298,-0.032119,0.280122,-0.037819,-0.277598,-0.024680,0.281247,-0.041583,0.270116,0.024154,0.274363,-0.043310,0.280169,0.035917,0.285763,-0.035883,0.274052,0.036238,0.278756,0.036104,0.271695,-0.051572,0.278893,0.035315,0.276250,-0.049876,0.282929,0.031439,0.280037,-0.044455,0.285281,0.029244,-0.267271,0.048727,0.273246,0.039237,-0.268368,0.052193,0.276198,0.037787,-0.273738,0.048079,0.280485
0.008126,-0.273508,-0.071592,0.282839,0.008193,-0.268724,-0.071710,0.278248,0.011630,-0.270575,-0.064774,0.278463,0.007597,0.264572,0.062188,0.271889,0.008146,0.274307,0.072837,0.283930,0.014675,0.267867,0.072085,0.277784,-0.012016,0.264830,-0.088029,0.279336,-0.015231,0.270042,-0.086480,0.283961,-0.018560,0.272496,-0.081931,0.285151,-0.019493,-0.259652,0.083868,0.273557,-0.008971,-0.261306,0.087691,0.275773,-0.011278,-0.266305,0.084527,0.279625
0.052957,-0.260320,-0.092243,0.281211,0.050429,-0.255304,-0.093479,0.276517,0.054619,-0.258372,-0.085358,0.277535,0.049447,0.251924,0.081326,0.269304,0.053891,0.261339,0.092056,0.282271,0.059811,0.255339,0.090483,0.277421,-0.056487,0.252332,-0.105577,0.279301,-0.061257,0.256528,-0.103728,0.283405,-0.064248,0.256907,-0.099745,0.282981,-0.062057,-0.245407,0.100463,0.272339,-0.054688,-0.248188,0.105596,0.275206,-0.057560,-0.252803,0.102473,0.278789
0.118656,-0.229865,-0.111571,0.281718,0.115047,-0.224805,-0.111336,0.275987,0.120034,-0.228006,-0.102500,0.277310,0.112729,0.222651,0.095658,0.267267,0.120438,0.230865,0.106469,0.281318,0.124417,0.226342,0.102339,0.277819,-0.120442,0.222719,-0.116400,0.278674,-0.126764,0.226370,-0.114727,0.283681,-0.127799,0.224100,-0.112859,0.281586,-0.122691,-0.215399,0.112832,0.272362,-0.117643,-0.219862,0.117247,0.275547,-0.122086,-0.223482,0.113477,0.278794
0.171508,-0.202183,-0.097023,0.282324,0.165018,-0.198577,-0.101003,0.277246,0.170361,-0.201673,-0.088799,0.278532,0.162161,0.197222,0.083661,0.268685,0.171999,0.205805,0.091758,0.283477,0.174252,0.200240,0.086359,0.279137,-0.168665,0.196624,-0.100934,0.278023,-0.176271,0.199344,-0.096124,0.282930,-0.177490,0.196197,-0.096230,0.281525,-0.169487,-0.189012,0.096978,0.271764,-0.166919,-0.193850,0.101982,0.275391,-0.171615,-0.197034,0.096977,0.278709
0.220481,-0.151256,-0.099612,0.285329,0.212411,-0.148711,-0.101598,0.278488,0.216968,-0.151414,-0.091899,0.280084,0.208460,0.147997,0.084020,0.269106,0.220207,0.154275,0.090279,0.283623,0.220731,0.150356,0.086055,0.280597,-0.214575,0.146176,-0.099268,0.277964,-0.223544,0.147432,-0.093064,0.283495,-0.222356,0.142349,-0.092579,0.279779,-0.213544,-0.138279,0.094519,0.271396,-0.214162,-0.144503,0.100657,0.277269,-0.218206,-0.145408,0.095209,0.278966
0.252203,-0.091840,-0.107364,0.289082,0.242064,-0.089740,-0.108285,0.279954,0.247143,-0.092382,-0.099562,0.282005,0.238584,0.091006,0.093884,0.272063,0.252171,0.095366,0.097726,0.286767,0.250580,0.092682,0.090917,0.282217,-0.243159,0.087454,-0.103223,0.278262,-0.252688,0.088609,-0.096136,0.284508,-0.250076,0.083959,-0.097363,0.281188,-0.239331,-0.081057,0.097562,0.270865,-0.241469,-0.087028,0.103634,0.276806,-0.247583,-0.086431,0.098805,0.280232
0.265469,-0.031076,-0.117574,0.291999,0.254029,-0.030076,-0.118250,0.281812,0.259079,-0.032923,-0.109024,0.283006,0.251574,0.033087,0.101168,0.273165,0.266109,0.034131,0.105777,0.288388,0.262819,0.034037,0.098120,0.282595,-0.255498,0.030457,-0.106017,0.278292,-0.265467,0.029413,-0.099848,0.285145,-0.261883,0.023524,-0.102267,0.282125,-0.249437,-0.023770,0.102342,0.270661,-0.253522,-0.029902,0.106804,0.276721,-0.259334,-0.028920,0.103253,0.280627
0.270450,0.021027,-0.113005,0.293863,0.259392,0.020992,-0.113282,0.283827,0.263626,0.018194,-0.104187,0.284050,0.256072,-0.016644,0.097682,0.274576,0.270301,-0.017548,0.100121,0.288781,0.266176,-0.018294,0.092065,0.282242,-0.259662,-0.020576,-0.096112,0.277642,-0.269675,-0.021721,-0.092998,0.286086,-0.265528,-0.029569,-0.094802,0.283490,-0.251677,0.027352,0.093066,0.269724,-0.259471,0.021700,0.098590,0.278417,-0.263921,0.022879,0.095103,0.281464
0.263004,0.080844,-0.107420,0.295375,0.251399,0.079235,-0.107919,0.284826,0.255411,0.076698,-0.101301,0.285270,0.249198,-0.074903,0.094055,0.276688,0.264118,-0.076784,0.095762,0.291246,0.257913,-0.076181,0.087840,0.282911,-0.251179,-0.078096,-0.090025,0.278019,-0.260272,-0.080397,-0.085051,0.285375,-0.255466,-0.086839,-0.090100,0.284468,-0.242169,0.082319,0.087008,0.270171,-0.250979,0.077958,0.091378,0.278240,-0.256344,0.079777,0.090376,0.283275
0.238151,0.133037,-0.111764,0.294798,0.227728,0.131202,-0.111537,0.285507,0.230041,0.130250,-0.107632,0.285427,0.227060,-0.126166,0.101994,0.279064,0.239176,-0.131112,0.100237,0.290590,0.232712,-0.129799,0.093614,0.282429,-0.226811,-0.130610,-0.092343,0.277541,-0.234506,-0.133002,-0.088535,0.283762,-0.229799,-0.138875,-0.092805,0.284089,-0.215884,0.131926,0.089592,0.268397,-0.226671,0.129218,0.091737,0.276573,-0.231245,0.132903,0.093212,0.282535
0.196414,0.190211,-0.108621,0.294206,0.186936,0.185915,-0.106172,0.284222,0.188808,0.185045,-0.103779,0.284007,0.189152,-0.180040,0.099714,0.279527,0.199247,-0.188402,0.096779,0.290793,0.192120,-0.184222,0.090523,0.281145,-0.186247,-0.185913,-0.084067,0.276259,-0.193206,-0.187527,-0.083950,0.282033,-0.187038,-0.192990,-0.088537,0.282962,-0.175510,0.186625,0.083240,0.269372,-0.186905,0.183516,0.084533,0.275240,-0.190530,0.188119,0.086321,0.281321
0.153471,0.231209,-0.092171,0.292415,0.145215,0.227081,-0.088991,0.283854,0.146076,0.227242,-0.088798,0.284363,0.147857,-0.220419,0.086019,0.279008,0.155598,-0.230278,0.081310,0.289569,0.149360,-0.225519,0.075759,0.280903,-0.144553,-0.226291,-0.066255,0.276573,-0.149725,-0.228235,-0.066638,0.280979,-0.143507,-0.232065,-0.071994,0.282191,-0.134291,0.224349,0.065829,0.269629,-0.145968,0.224118,0.067475,0.275841,-0.148474,0.227233,0.069013,0.280075
0.104341,0.261710,-0.069830,0.290268,0.097925,0.257040,-0.066890,0.283078,0.098126,0.257866,-0.068921,0.284383,0.101862,-0.250932,0.067202,0.279032,0.107024,-0.261470,0.061701,0.289185,0.100041,-0.255509,0.057111,0.280277,-0.097821,-0.255377,-0.046702,0.277430,-0.099855,-0.258310,-0.046661,0.280842,-0.094894,-0.260555,-0.051250,0.281994,-0.087446,0.251774,0.046077,0.270481,-0.099133,0.252072,0.044855,0.274553,-0.100595,0.256345,0.049288,0.279752
0.082267,0.273760,-0.041047,0.288786,0.077452,0.269109,-0.037911,0.282587,0.077354,0.269718,-0.041501,0.283644,0.081947,-0.262605,0.041713,0.278239,0.085488,-0.273564,0.034343,0.288661,0.079074,-0.267995,0.029010,0.280919,-0.077102,-0.266412,-0.016705,0.277848,-0.079387,-0.269803,-0.018989,0.281880,-0.074001,-0.271819,-0.021654,0.282543,-0.069225,0.261798,0.016756,0.271313,-0.080368,0.262829,0.014873,0.275244,-0.081732,0.267675,0.018279,0.280471
0.068897,0.273460,0.040527,0.284903,0.065436,0.268954,0.042867,0.280099,0.063455,0.270140,0.039260,0.280257,0.066329,-0.263751,-0.038419,0.274663,0.068615,-0.272357,-0.048455,0.285017,0.060948,-0.266351,-0.051520,0.278050,-0.061576,-0.264228,0.064672,0.278909,-0.061049,-0.269293,0.065453,0.283778,-0.057574,-0.271908,0.062250,0.284823,-0.053942,0.260917,-0.062869,0.273751,-0.065316,0.260562,-0.067918,0.277077,-0.064672,0.266368,-0.064323,0.281553
0.045774,0.254621,0.114698,0.282989,0.044189,0.249520,0.116906,0.279070,0.040720,0.251055,0.110253,0.277205,0.041259,-0.246276,-0.107752,0.271965,0.041839,-0.252540,-0.122290,0.283693,0.033887,-0.247461,-0.121170,0.277610,-0.036848,-0.243307,0.133546,0.279984,-0.033672,-0.250053,0.134067,0.285717,-0.030983,-0.252265,0.130617,0.285759,-0.029897,0.240580,-0.126495,0.273448,-0.040144,0.240683,-0.133434,0.278109,-0.038078,0.246208,-0.132205,0.282040
0.016778,0.211345,0.185440,0.281667,0.016908,0.206462,0.184396,0.277334,0.013593,0.208616,0.176895,0.273857,0.012045,-0.204371,-0.171424,0.267018,0.011605,-0.208049,-0.188623,0.281065,0.003676,-0.204364,-0.184936,0.275644,-0.007441,-0.200276,0.194429,0.279228,-0.002295,-0.206375,0.194625,0.283681,-0.002390,-0.209304,0.193058,0.284755,-0.002467,0.197049,-0.187693,0.272145,-0.010293,0.197702,-0.194285,0.277378,-0.007928,0.202850,-0.193600,0.280521
0.003932,0.162771,0.228568,0.280630,0.005047,0.158085,0.225959,0.275815,0.001399,0.162066,0.218741,0.272241,-0.001451,-0.157730,-0.212515,0.264657,-0.002491,-0.159403,-0.230613,0.280353,-0.009493,-0.155835,-0.225087,0.273932,0.004949,-0.152766,0.230875,0.276885,0.011211,-0.157846,0.234874,0.283208,0.009879,-0.161124,0.232199,0.282798,0.007141,0.149867,-0.225749,0.271060,0.001606,0.150276,-0.230862,0.275468,0.004647,0.154451,-0.231266,0.278138
0.030148,0.121282,0.252254,0.281514,0.031090,0.117723,0.247625,0.275940,0.028268,0.121984,0.241812,0.272309,0.023063,-0.118382,-0.236365,0.265357,0.024233,-0.117880,-0.253948,0.281020,0.016844,-0.116221,-0.247691,0.274120,-0.021373,-0.113793,0.249349,0.274919,-0.017776,-0.119731,0.254479,0.281800,-0.018252,-0.123742,0.252417,0.281709,-0.021982,0.113299,-0.242577,0.268632,-0.026566,0.112820,-0.249115,0.274758,-0.024627,0.117919,-0.250500,0.277960
0.090237,0.104119,0.247615,0.283367,0.090241,0.101000,0.242089,0.277402,0.087223,0.103028,0.239169,0.274636,0.079167,-0.100424,-0.234141,0.266786,0.083602,-0.098798,-0.251970,0.283265,0.076440,-0.096848,-0.245393,0.274665,-0.080187,-0.095141,0.245111,0.274884,-0.077101,-0.100965,0.252175,0.282367,-0.077748,-0.107350,0.249547,0.282564,-0.078684,0.096119,-0.238864,0.269233,-0.085148,0.092681,-0.243652,0.274238,-0.083793,0.099635,-0.245775,0.278126
0.149539,0.085553,0.226724,0.284754,0.147330,0.082576,0.222303,0.279184,0.144629,0.084638,0.220103,0.276634,0.134362,-0.082002,-0.215738,0.267059,0.142918,-0.079560,-0.233975,0.285481,0.133816,-0.077796,-0.228596,0.276070,-0.136687,-0.077305,0.226457,0.275576,-0.135647,-0.083435,0.233768,0.282859,-0.134883,-0.091234,0.230415,0.282149,-0.133146,0.079987,-0.219786,0.269131,-0.140425,0.075058,-0.225281,0.275871,-0.140022,0.082037,-0.226796,0.278877
0.192691,0.076519,0.199420,0.287669,0.188534,0.073676,0.194284,0.280570,0.187309,0.075429,0.193411,0.279610,0.175505,-0.072938,-0.191485,0.269793,0.185466,-0.069989,-0.208932,0.288008,0.176059,-0.069657,-0.202720,0.277389,-0.177045,-0.070052,0.200094,0.276206,-0.178349,-0.074832,0.208106,0.284107,-0.177028,-0.083947,0.203947,0.282808,-0.173220,0.072381,-0.194964,0.270657,-0.181107,0.067497,-0.197706,0.276484,-0.180995,0.073809,-0.199551,0.279334
0.218174,0.067295,0.177448,0.289165,0.212515,0.064342,0.171450,0.280531,0.212938,0.065519,0.172995,0.282069,0.200120,-0.062682,-0.172143,0.271312,0.210408,-0.058947,-0.186128,0.287037,0.201829,-0.059146,-0.183143,0.278881,-0.203264,-0.059950,0.179636,0.277812,-0.204271,-0.064641,0.186815,0.284263,-0.202798,-0.073876,0.182991,0.282967,-0.198012,0.063247,-0.173277,0.270617,-0.205364,0.057160,-0.176141,0.276527,-0.205527,0.063051,-0.178875,0.279666
0.243971,0.053684,0.148471,0.290598,0.237062,0.051059,0.143349,0.281699,0.238049,0.051717,0.144728,0.283352,0.224482,-0.049894,-0.144331,0.271502,0.238180,-0.046044,-0.159128,0.290123,0.229200,-0.045547,-0.155391,0.280631,-0.227685,-0.047537,0.151344,0.277498,-0.230713,-0.051205,0.158778,0.284712,-0.228362,-0.060828,0.155592,0.282945,-0.222455,0.051873,-0.146555,0.271395,-0.228858,0.045154,-0.148247,0.276391,-0.231400,0.050103,-0.150934,0.280780
0.263057,0.057815,0.112204,0.291772,0.255576,0.054782,0.107119,0.282480,0.256651,0.056054,0.109428,0.284581,0.244750,-0.053099,-0.110489,0.273734,0.257987,-0.050019,-0.123489,0.290360,0.249599,-0.049437,-0.121758,0.282079,-0.247375,-0.051986,0.117839,0.278896,-0.250869,-0.055224,0.124828,0.285600,-0.249819,-0.065936,0.120638,0.285151,-0.241024,0.056982,-0.113288,0.272348,-0.249047,0.049861,-0.112892,0.277948,-0.251294,0.054002,-0.116827,0.282335
0.276008,0.060434,0.079772,0.293592,0.267025,0.057346,0.076139,0.283527,0.268122,0.058092,0.078284,0.285294,0.256477,-0.055200,-0.080557,0.274439,0.271454,-0.053451,-0.091746,0.291482,0.263336,-0.051926,-0.093463,0.284214,-0.260433,-0.054371,0.087125,0.279951,-0.265103,-0.057939,0.093321,0.286959,-0.262140,-0.067691,0.091644,0.285828,-0.252822,0.058912,-0.083803,0.272787,-0.261048,0.052726,-0.082633,0.278844,-0.263405,0.056333,-0.086683,0.282966
0.279940,0.075709,0.051180,0.294479,0.270170,0.073520,0.047851,0.284054,0.272100,0.073353,0.051289,0.286443,0.260520,-0.069663,-0.054229,0.275072,0.276065,-0.068816,-0.063257,0.291460,0.267674,-0.067915,-0.066085,0.283952,-0.263723,-0.069095,0.061596,0.279496,-0.268895,-0.073255,0.069203,0.287159,-0.265374,-0.082508,0.064469,0.285284,-0.255660,0.074341,-0.059164,0.272743,-0.265675,0.067593,-0.059364,0.280493,-0.267271,0.072103,-0.061444,0.283563
0.281880,0.076040,0.041134,0.294840,0.272130,0.074195,0.038934,0.284738,0.273702,0.073813,0.042941,0.286714,0.263553,-0.069595,-0.046707,0.276559,0.278161,-0.069136,-0.055101,0.291872,0.269378,-0.068316,-0.057230,0.283737,-0.265677,-0.069099,0.053298,0.279642,-0.271545,-0.073313,0.059524,0.287497,-0.268813,-0.082605,0.055250,0.286595,-0.257850,0.073443,-0.050688,0.272855,-0.267252,0.067143,-0.051113,0.280257,-0.270105,0.070545,-0.052572,0.284073
0.283296,0.073164,0.037200,0.294947,0.273729,0.069893,0.033823,0.284528,0.275356,0.070123,0.038674,0.286764,0.264311,-0.066618,-0.042480,0.275867,0.280152,-0.066126,-0.050450,0.292238,0.271754,-0.065377,-0.053465,0.284575,-0.267682,-0.065667,0.049503,0.280029,-0.273415,-0.069349,0.055577,0.287496,-0.270148,-0.078878,0.051581,0.286116,-0.258945,0.070107,-0.047648,0.272466,-0.268777,0.063712,-0.047308,0.280247,-0.272064,0.067337,-0.050197,0.284733
0.283768,0.065733,0.041759,0.294260,0.274244,0.062713,0.039684,0.284109,0.276647,0.063053,0.043608,0.287073,0.264917,-0.059086,-0.047205,0.275501,0.280100,-0.059362,-0.056532,0.291848,0.270927,-0.057375,-0.058071,0.282959,-0.268196,-0.059720,0.053158,0.279860,-0.273883,-0.062651,0.060550,0.287408,-0.270866,-0.072322,0.057333,0.286157,-0.260339,0.063783,-0.051510,0.272943,-0.268421,0.056789,-0.051334,0.279124,-0.271703,0.060519,-0.054743,0.283693
0.286547,0.060858,0.030482,0.294520,0.276514,0.058670,0.026676,0.283925,0.279179,0.058389,0.030907,0.286889,0.267798,-0.054261,-0.035989,0.275600,0.283768,-0.054069,-0.042258,0.291947,0.274801,-0.053813,-0.044292,0.283501,-0.270355,-0.053878,0.039254,0.278452,-0.277467,-0.057816,0.046850,0.287272,-0.273228,-0.066351,0.042068,0.284298,-0.263426,0.059399,-0.037640,0.272650,-0.271676,0.051948,-0.036363,0.278978,-0.275723,0.055489,-0.039344,0.283990
0.287438,0.061642,-0.027601,0.295267,0.276153,0.059028,-0.028797,0.283855,0.279179,0.057775,-0.024187,0.286119,0.270477,-0.054593,0.018762,0.276569,0.285392,-0.054959,0.014430,0.290994,0.278157,-0.055026,0.010748,0.283751,-0.272566,-0.056498,-0.015415,0.278786,-0.280220,-0.059420,-0.009589,0.286611,-0.276154,-0.067467,-0.014762,0.284659,-0.264023,0.061738,0.015832,0.271607,-0.272947,0.055185,0.017955,0.279048,-0.277733,0.058533,0.016290,0.284301
0.283034,0.077963,-0.035856,0.295757,0.271511,0.075270,-0.036359,0.284088,0.274425,0.074427,-0.031689,0.286099,0.266130,-0.070534,0.027630,0.276702,0.280886,-0.072111,0.023206,0.290921,0.273819,-0.070806,0.017868,0.283390,-0.268145,-0.072847,-0.021497,0.278694,-0.275857,-0.075076,-0.014762,0.286271,-0.272150,-0.083112,-0.019427,0.285220,-0.259841,0.076428,0.021960,0.271737,-0.269286,0.070534,0.023842,0.279389,-0.273919,0.073864,0.022072,0.284561
0.277633,0.063034,-0.075172,0.294456,0.266921,0.060886,-0.074202,0.283655,0.270137,0.059217,-0.069410,0.285129,0.263047,-0.056030,0.064812,0.276647,0.277322,-0.058363,0.061752,0.290047,0.271754,-0.055061,0.057938,0.283264,-0.264700,-0.057969,-0.061312,0.277823,-0.273155,-0.059196,-0.057032,0.285255,-0.269737,-0.066971,-0.060886,0.284518,-0.256008,0.061945,0.060127,0.270172,-0.264913,0.055111,0.063756,0.277994,-0.269951,0.057887,0.063191,0.283227
0.270607,0.059394,-0.099267,0.294296,0.259702,0.058392,-0.098027,0.283661,0.262903,0.056817,-0.092377,0.284393,0.257235,-0.052982,0.086220,0.276425,0.271034,-0.055010,0.087169,0.289973,0.266383,-0.053038,0.080849,0.283389,-0.259148,-0.055240,-0.081912,0.277342,-0.267909,-0.056864,-0.080067,0.285341,-0.263936,-0.064124,-0.082479,0.283861,-0.251279,0.060009,0.080697,0.270655,-0.259624,0.053934,0.084631,0.278345,-0.264539,0.056140,0.083960,0.283164
0.264840,0.064392,-0.111927,0.294642,0.253358,0.063443,-0.110295,0.283514,0.257271,0.060920,-0.105908,0.284809,0.252180,-0.057734,0.099060,0.277021,0.265690,-0.059465,0.099661,0.289930,0.260289,-0.058153,0.093530,0.282631,-0.253184,-0.060049,-0.095615,0.277219,-0.261779,-0.061848,-0.090818,0.283903,-0.258033,-0.067739,-0.096600,0.283727,-0.245106,0.064694,0.094108,0.270404,-0.252911,0.059472,0.097444,0.277482,-0.258097,0.061144,0.095926,0.282054
0.258076,0.069483,-0.124277,0.294747,0.246861,0.068083,-0.121846,0.283588,0.250967,0.066304,-0.116744,0.284622,0.246317,-0.063083,0.109719,0.276929,0.259245,-0.064539,0.111392,0.289450,0.254712,-0.062957,0.104687,0.282491,-0.247632,-0.065781,-0.107025,0.277674,-0.256220,-0.066163,-0.102906,0.283929,-0.251308,-0.071445,-0.107781,0.282625,-0.238933,0.067936,0.103775,0.269209,-0.246453,0.063899,0.108427,0.276729,-0.252788,0.066161,0.108092,0.282778
0.251993,0.068023,-0.134703,0.293722,0.240621,0.066722,-0.133658,0.283222,0.245645,0.064772,-0.128085,0.284504,0.241364,-0.061613,0.120896,0.276891,0.254424,-0.063065,0.124734,0.290288,0.249496,-0.063089,0.116165,0.282352,-0.242080,-0.064078,-0.117689,0.276694,-0.251856,-0.065018,-0.114228,0.284090,-0.247766,-0.069962,-0.118047,0.283227,-0.234054,0.066049,0.114406,0.268761,-0.242842,0.062272,0.119160,0.277578,-0.247995,0.063241,0.118612,0.282081
