sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z,b_ref_x,b_ref_y,b_ref_z,Delta_o,channel,voltage,source_file
-9.949316,-0.728418,-2.434277,-9.706055,-0.715723,-2.259961,-9.74375,-0.710156,-2.405664,-9.530859,0.420117,2.56416,-9.806836,0.463574,2.730273,-9.57959,0.641699,2.854297,9.449219,0.552441,-2.613281,9.511816,0.703809,-2.875391,9.618652,1.052539,-2.802539,9.485742,-0.951953,2.597656,9.544141,-0.588574,2.54873,9.56582,-0.613477,2.65498,-9.624316333333335,-2.6117674166666665,0.67854,0.04665599542903042,manual_y,2,manual_y_2V_cleaned.csv
-10.013965,-0.732715,-2.136621,-9.765527,-0.722656,-1.96709,-9.806543,-0.713672,-2.117676,-9.603613,0.423926,2.27627,-9.881152,0.471973,2.437598,-9.659766,0.65,2.566895,9.52002,0.563086,-2.326758,9.593066,0.708887,-2.589062,9.692383,1.054102,-2.510449,9.553906,-0.960254,2.308008,9.613281,-0.596387,2.259668,9.639258,-0.616504,2.364258,-9.695206666666667,-2.3216960833333333,0.6845135000000001,0.047214332593220325,manual_y,2,manual_y_2V_cleaned.csv
-10.071191,-0.739551,-1.837891,-9.817383,-0.731055,-1.672266,-9.863574,-0.717969,-1.827344,-9.664453,0.424512,1.988965,-9.946289,0.479395,2.143164,-9.72666,0.656738,2.275391,9.58457,0.569824,-2.03916,9.659961,0.712598,-2.299219,9.762305,1.054297,-2.217676,9.616016,-0.968555,2.017383,9.676074,-0.605273,1.969531,9.705176,-0.621094,2.075391,-9.757804333333334,-2.03028175,0.6900717500000001,0.04764804537054678,manual_y,2,manual_y_2V_cleaned.csv
-10.11416,-0.742969,-1.536621,-9.858984,-0.736523,-1.377344,-9.910059,-0.720508,-1.533008,-9.716992,0.425293,1.699316,-10.001758,0.486035,1.846875,-9.786914,0.664258,1.98291,9.637598,0.580273,-1.751367,9.718164,0.718457,-2.010742,9.816406,1.055469,-1.923145,9.664453,-0.977051,1.72666,9.725293,-0.614355,1.677344,9.758789,-0.622754,1.781055,-9.809130833333334,-1.7371989166666668,0.6953287500000002,0.04787256632933259,manual_y,2,manual_y_2V_cleaned.csv
-10.152441,-0.75127,-1.23125,-9.890234,-0.744238,-1.081445,-9.942383,-0.722363,-1.238574,-9.760938,0.426855,1.406152,-10.045801,0.493945,1.544434,-9.836621,0.67207,1.692285,9.680469,0.586035,-1.460938,9.768164,0.72207,-1.717969,9.863477,1.054688,-1.626465,9.706543,-0.984668,1.432129,9.767383,-0.621191,1.385742,9.805078,-0.628125,1.4875,-9.851627666666666,-1.4420735833333334,0.7006265,0.04780150274141259,manual_y,2,manual_y_2V_cleaned.csv
-10.182324,-0.756836,-0.930664,-9.913379,-0.749707,-0.783496,-9.972168,-0.726855,-0.943652,-9.799902,0.430371,1.11543,-10.083984,0.50166,1.247949,-9.878418,0.679199,1.397754,9.715234,0.597168,-1.170313,9.80957,0.724414,-1.42334,9.902734,1.054102,-1.330371,9.741699,-0.994043,1.141406,9.803223,-0.630566,1.090527,9.843652,-0.63457,1.193945,-9.887190583333334,-1.1474039166666667,0.7066242500000001,0.04759886652944771,manual_y,2,manual_y_2V_cleaned.csv
-10.205371,-0.760645,-0.626172,-9.935547,-0.75625,-0.485449,-9.994531,-0.729883,-0.647461,-9.830078,0.431836,0.822852,-10.116797,0.510742,0.944629,-9.916113,0.68623,1.101953,9.745117,0.603516,-0.873926,9.84834,0.730176,-1.129004,9.938574,1.054395,-1.031738,9.770312,-1.000098,0.844434,9.83125,-0.63916,0.793457,9.875879,-0.637012,0.89707,-9.91732575,-0.8498454166666667,0.7116619166666667,0.0477717345504911,manual_y,2,manual_y_2V_cleaned.csv
-10.215723,-0.766699,-0.321387,-9.940918,-0.762305,-0.186914,-10.006348,-0.734863,-0.348828,-9.850781,0.43457,0.531445,-10.137695,0.518164,0.641016,-9.942187,0.693164,0.807227,9.76543,0.61416,-0.584277,9.874902,0.734082,-0.830957,9.960156,1.05332,-0.733691,9.787207,-1.006055,0.547559,9.850488,-0.646875,0.499121,9.896582,-0.640234,0.598047,-9.935701416666667,-0.5525390833333333,0.7170409166666667,0.04849349837347492,manual_y,2,manual_y_2V_cleaned.csv
-10.221875,-0.771777,-0.019629,-9.94375,-0.769238,0.112207,-10.006348,-0.736621,-0.054395,-9.863672,0.43623,0.236133,-10.15127,0.526367,0.339844,-9.961133,0.700293,0.508496,9.775586,0.622461,-0.288086,9.893945,0.737891,-0.535059,9.97959,1.051953,-0.433105,9.799609,-1.013867,0.25166,9.861133,-0.655078,0.202441,9.912598,-0.643652,0.300977,-9.947542416666666,-0.2548015,0.7221190000000001,0.0487929006721608,manual_y,2,manual_y_2V_cleaned.csv
-10.219336,-0.777441,0.282813,-9.935742,-0.775781,0.408984,-10.006055,-0.740137,0.237988,-9.863672,0.437988,-0.057129,-10.152539,0.534082,0.034668,-9.970996,0.70625,0.209863,9.775586,0.631152,0.004297,9.905566,0.741016,-0.237402,9.986035,1.048633,-0.131543,9.799707,-1.019824,-0.042676,9.86123,-0.662793,-0.092285,9.91377,-0.647949,0.004199,-9.949186166666667,0.04237475000000002,0.7269205000000001,0.04878994222385784,manual_y,2,manual_y_2V_cleaned.csv
-10.20293,-0.781934,0.586816,-9.915234,-0.780664,0.708789,-9.993262,-0.741113,0.536719,-9.862109,0.442578,-0.351758,-10.152539,0.543164,-0.26748,-9.971875,0.713379,-0.088965,9.77373,0.641309,0.299023,9.903711,0.744434,0.057129,9.984473,1.046777,0.167187,9.790918,-1.024902,-0.339258,9.852441,-0.671094,-0.390234,9.91377,-0.652344,-0.293262,-9.943082666666667,0.3405516666666667,0.7319743333333333,0.0489177545702051,manual_y,2,manual_y_2V_cleaned.csv
-10.178809,-0.786523,0.89082,-9.889551,-0.787891,1.006445,-9.970898,-0.745215,0.83418,-9.850098,0.442676,-0.644922,-10.138965,0.550488,-0.570898,-9.962793,0.721094,-0.385156,9.761035,0.649121,0.594238,9.895801,0.747949,0.354297,9.972754,1.044043,0.468945,9.775586,-1.030762,-0.635352,9.836719,-0.680762,-0.68877,9.901563,-0.655469,-0.593066,-9.927881,0.6389240833333333,0.73683275,0.04924947514474865,manual_y,2,manual_y_2V_cleaned.csv
-10.148535,-0.789844,1.193359,-9.855664,-0.792188,1.301074,-9.937891,-0.747168,1.128418,-9.82832,0.445312,-0.941602,-10.114648,0.559668,-0.872266,-9.945996,0.726465,-0.686621,9.738184,0.656934,0.887598,9.877832,0.750293,0.650684,9.951953,1.04209,0.767285,9.750098,-1.037207,-0.933008,9.813672,-0.687598,-0.983496,9.878418,-0.658594,-0.891309,-9.903434250000002,0.9363933333333332,0.7411134166666667,0.04897739133574281,manual_y,2,manual_y_2V_cleaned.csv
-10.108301,-0.795605,1.501367,-9.811523,-0.798242,1.599609,-9.900098,-0.748047,1.422168,-9.799805,0.447949,-1.236035,-10.084277,0.566602,-1.176758,-9.920508,0.733887,-0.983789,9.708008,0.666113,1.181152,9.851074,0.753223,0.947949,9.924902,1.039844,1.068848,9.716992,-1.042969,-1.230273,9.781055,-0.694922,-1.27959,9.850195,-0.661328,-1.189746,-9.871394833333333,1.2347736666666667,0.7457275833333333,0.04908307072007927,manual_y,2,manual_y_2V_cleaned.csv
-10.056836,-0.80166,1.826563,-9.757129,-0.804004,1.921484,-9.848926,-0.749609,1.743652,-9.759082,0.450391,-1.556641,-10.04375,0.578125,-1.506055,-9.88623,0.740527,-1.307422,9.668066,0.674609,1.5,9.815625,0.755078,1.271973,9.886621,1.036621,1.394238,9.67373,-1.046973,-1.550391,9.735645,-0.704688,-1.599902,9.810059,-0.666113,-1.510742,-9.828474916666666,1.5574219166666667,0.7506998333333333,0.04871388158003675,manual_y,2,manual_y_2V_cleaned.csv
-9.994629,-0.804785,2.129102,-9.696777,-0.811328,2.217285,-9.79209,-0.75127,2.036719,-9.714551,0.451562,-1.849414,-9.997656,0.585352,-1.807129,-9.844043,0.746875,-1.605371,9.618848,0.683594,1.794727,9.773828,0.757227,1.57002,9.840918,1.032715,1.69707,9.622656,-1.05166,-1.846582,9.685352,-0.7125,-1.897266,9.763477,-0.669824,-1.808594,-9.778735416666667,1.854939916666667,0.754891,0.049327125252840956,manual_y,2,manual_y_2V_cleaned.csv
-9.930176,-0.810352,2.424121,-9.627148,-0.815332,2.504883,-9.723926,-0.752637,2.327539,-9.656836,0.455078,-2.138574,-9.938965,0.593066,-2.105859,-9.79082,0.753809,-1.899414,9.560352,0.68916,2.081836,9.724023,0.762793,1.863184,9.784473,1.028223,1.988574,9.561523,-1.056934,-2.136816,9.625684,-0.719336,-2.186523,9.704883,-0.673633,-2.102832,-9.719067416666668,2.1466795833333334,0.7591960833333333,0.048935536401191776,manual_y,2,manual_y_2V_cleaned.csv
-9.852734,-0.811914,2.716211,-9.546289,-0.82002,2.792871,-9.64873,-0.753809,2.613574,-9.591992,0.455957,-2.427246,-9.869238,0.601758,-2.402246,-9.727441,0.761133,-2.189355,9.496582,0.697559,2.366504,9.660156,0.762988,2.155078,9.721094,1.022949,2.284668,9.491309,-1.058984,-2.424805,9.554883,-0.727832,-2.473047,9.639551,-0.674805,-2.394043,-9.649999916666667,2.4366373333333335,0.7624756666666667,0.048837650177853326,manual_y,2,manual_y_2V_cleaned.csv
-9.769141,-0.81709,3.007617,-9.460547,-0.824121,3.077734,-9.566895,-0.755469,2.897656,-9.519141,0.458203,-2.709863,-9.794922,0.61123,-2.69502,-9.660937,0.765137,-2.482422,9.42041,0.705176,2.649805,9.592773,0.76582,2.443164,9.651074,1.018457,2.577344,9.417285,-1.063672,-2.711133,9.480957,-0.735938,-2.757715,9.566309,-0.677637,-2.678711,-9.575032583333332,2.7240153333333335,0.7664958333333334,0.04863902114831431,manual_y,2,manual_y_2V_cleaned.csv
-9.670703,-0.819434,3.324219,-9.360547,-0.828809,3.387109,-9.471484,-0.755957,3.20498,-9.430664,0.462109,-3.020605,-9.706641,0.62041,-3.015039,-9.580078,0.772852,-2.796582,9.335938,0.712695,2.958691,9.511523,0.766699,2.757324,9.565723,1.011719,2.891016,9.325586,-1.066797,-3.021191,9.391602,-0.743555,-3.069434,9.480664,-0.681055,-2.995215,-9.485929416666668,3.0367837500000006,0.7701742500000001,0.04873811718188773,manual_y,2,manual_y_2V_cleaned.csv
-9.565039,-0.821289,3.609277,-9.256348,-0.83291,3.666797,-9.373535,-0.75791,3.486719,-9.341992,0.463672,-3.302637,-9.613867,0.628223,-3.301855,-9.491797,0.778711,-3.084961,9.24248,0.720508,3.239746,9.423926,0.769141,3.045117,9.475488,1.005859,3.179883,9.231934,-1.071191,-3.305762,9.298633,-0.752148,-3.35293,9.390137,-0.684863,-3.278809,-9.392098,3.32120775,0.7738687500000001,0.048678638839317494,manual_y,2,manual_y_2V_cleaned.csv
-9.458887,-0.826074,3.894922,-9.147949,-0.836621,3.945703,-9.266699,-0.758203,3.76416,-9.24502,0.46582,-3.580078,-9.514844,0.635742,-3.588477,-9.400781,0.784668,-3.366992,9.144043,0.727637,3.518652,9.331641,0.77041,3.32666,9.37998,1.000684,3.461133,9.130957,-1.071387,-3.587695,9.199512,-0.760938,-3.631152,9.293652,-0.688672,-3.563379,-9.292830416666668,3.602416916666667,0.7772380000000001,0.04882708599464138,manual_y,2,manual_y_2V_cleaned.csv
-9.336914,-0.827734,4.172363,-9.028223,-0.839551,4.216016,-9.149707,-0.758887,4.035156,-9.138477,0.467285,-3.852441,-9.405176,0.642969,-3.873828,-9.295215,0.790625,-3.647266,9.038574,0.734473,3.7875,9.22666,0.774316,3.603711,9.273926,0.994434,3.741309,9.017676,-1.074805,-3.862012,9.086816,-0.766504,-3.904883,9.183984,-0.690527,-3.837207,-9.181778999999999,3.8778076666666665,0.7801758333333333,0.04839519628088421,manual_y,2,manual_y_2V_cleaned.csv
-9.211816,-0.831445,4.446484,-8.900488,-0.844922,4.484766,-9.023926,-0.759961,4.30332,-9.02334,0.469727,-4.120996,-9.287598,0.65127,-4.150098,-9.184473,0.795703,-3.921289,8.921973,0.74043,4.057129,9.119141,0.774316,3.87666,9.161035,0.987891,4.016504,8.901563,-1.077246,-4.129199,8.97002,-0.774512,-4.172559,9.071094,-0.693652,-4.109277,-9.064705583333334,4.149023416666666,0.7834229166666666,0.04787611996237478,manual_y,2,manual_y_2V_cleaned.csv
-9.078516,-0.835645,4.712988,-8.76748,-0.847363,4.742676,-8.895703,-0.76084,4.560742,-8.903223,0.472754,-4.383789,-9.163379,0.659277,-4.419629,-9.070117,0.801172,-4.187695,8.80293,0.74834,4.319531,9.002051,0.775586,4.142285,9.041992,0.981152,4.284766,8.777246,-1.07666,-4.391699,8.846094,-0.782715,-4.433008,8.947949,-0.697266,-4.372266,-8.94139,4.4125895,0.7865641666666666,0.0476904323523472,manual_y,2,manual_y_2V_cleaned.csv
-8.936816,-0.835742,4.975879,-8.627734,-0.851074,5.0,-8.75957,-0.761328,4.816602,-8.775098,0.474512,-4.643262,-9.035059,0.668262,-4.6875,-8.943359,0.807813,-4.45459,8.674121,0.753809,4.577148,8.877832,0.777441,4.40752,8.91416,0.975781,4.551367,8.644434,-1.076855,-4.652051,8.71416,-0.789258,-4.697754,8.820703,-0.699512,-4.635352,-8.810253833333334,4.67491875,0.78928225,0.04804597231918936,manual_y,2,manual_y_2V_cleaned.csv
-8.785937,-0.839648,5.239453,-8.475391,-0.854395,5.253906,-8.605664,-0.761035,5.075098,-8.636719,0.47666,-4.904297,-8.889453,0.676172,-4.958984,-8.807129,0.81123,-4.722461,8.535156,0.759863,4.833984,8.739551,0.777246,4.671875,8.774512,0.966895,4.815625,8.501172,-1.078809,-4.912988,8.569043,-0.79668,-4.954492,8.677441,-0.702344,-4.899512,-8.666430666666667,4.9368895833333335,0.7917480833333334,0.047377234428089096,manual_y,2,manual_y_2V_cleaned.csv
-8.626855,-0.842187,5.49541,-8.31709,-0.857227,5.502734,-8.45,-0.761621,5.324707,-8.489648,0.479199,-5.153809,-8.738379,0.683008,-5.218066,-8.663867,0.816113,-4.980176,8.38623,0.764941,5.088965,8.597168,0.777832,4.930469,8.628809,0.959277,5.07627,8.350098,-1.080176,-5.166797,8.422559,-0.80498,-5.206934,8.532031,-0.705957,-5.160156,-8.516894500000001,5.192041083333335,0.7943765,0.047957757376163375,manual_y,2,manual_y_2V_cleaned.csv
-8.461426,-0.841895,5.745703,-8.155469,-0.859863,5.746875,-8.29082,-0.761621,5.569629,-8.340039,0.481055,-5.401074,-8.584668,0.690137,-5.471387,-8.517188,0.821289,-5.235059,8.236719,0.771973,5.331934,8.451172,0.777734,5.18457,8.480273,0.952344,5.328711,8.197363,-1.080078,-5.412012,8.270703,-0.810547,-5.454688,8.378809,-0.706641,-5.404785,-8.363720749999999,5.440535583333334,0.79626475,0.04695026970902198,manual_y,2,manual_y_2V_cleaned.csv
-8.288965,-0.845215,5.989648,-7.981152,-0.860742,5.983105,-8.121973,-0.761621,5.808301,-8.179785,0.483203,-5.642871,-8.421289,0.699121,-5.722363,-8.358984,0.825098,-5.488086,8.076074,0.778125,5.57334,8.292773,0.77793,5.43252,8.319434,0.94375,5.578125,8.031152,-1.079883,-5.656348,8.104688,-0.817773,-5.695215,8.216113,-0.708496,-5.653711,-8.199365166666666,5.68530275,0.7984130833333334,0.0474730168372388,manual_y,2,manual_y_2V_cleaned.csv
-8.105859,-0.846875,6.224805,-7.798047,-0.862988,6.210449,-7.941895,-0.760938,6.035938,-8.008789,0.48418,-5.875781,-8.244824,0.705957,-5.962891,-8.192773,0.830078,-5.723047,7.907715,0.783203,5.806836,8.127051,0.77959,5.668555,8.149609,0.937695,5.816016,7.858398,-1.079395,-5.888672,7.929395,-0.824414,-5.926172,8.043262,-0.713086,-5.889258,-8.02563475,5.919035,0.8006999166666668,0.046921211595196535,manual_y,2,manual_y_2V_cleaned.csv
-7.917285,-0.84834,6.457129,-7.614844,-0.863965,6.435449,-7.758496,-0.760742,6.263867,-7.836621,0.487695,-6.105371,-8.069727,0.713281,-6.201367,-8.022754,0.833594,-5.962305,7.733496,0.788867,6.03877,7.957422,0.776563,5.908691,7.975977,0.929004,6.052539,7.682812,-1.077441,-6.121289,7.753906,-0.830176,-6.156055,7.870801,-0.713574,-6.122461,-7.8495117500000005,6.152107750000001,0.8019368333333334,0.046906648874562584,manual_y,2,manual_y_2V_cleaned.csv
-7.72666,-0.848242,6.686816,-7.423633,-0.865625,6.658301,-7.57334,-0.760059,6.487891,-7.658496,0.489551,-6.33418,-7.885742,0.719238,-6.437109,-7.843457,0.836816,-6.195215,7.556543,0.792578,6.264258,7.777441,0.776953,6.137695,7.797266,0.920996,6.28916,7.498926,-1.076758,-6.349121,7.57041,-0.837793,-6.380957,7.69209,-0.714941,-6.350488,-7.667000333333333,6.380932583333333,0.8032958333333334,0.04581499198016356,manual_y,2,manual_y_2V_cleaned.csv
-7.521875,-0.849219,6.904492,-7.224609,-0.867383,6.871484,-7.373437,-0.757617,6.699609,-7.467578,0.490527,-6.550879,-7.691602,0.724805,-6.6625,-7.658203,0.840723,-6.422266,7.368848,0.796973,6.479297,7.591797,0.776953,6.362988,7.607715,0.913086,6.514062,7.305371,-1.074805,-6.568262,7.378613,-0.843066,-6.599902,7.501172,-0.716895,-6.575098,-7.474235,6.60090325,0.8043376666666667,0.04663429083398599,manual_y,2,manual_y_2V_cleaned.csv
-7.315332,-0.849414,7.118945,-7.020117,-0.868066,7.081348,-7.169336,-0.758496,6.913184,-7.274219,0.493262,-6.768262,-7.493066,0.733887,-6.886426,-7.465527,0.843262,-6.644336,7.174219,0.802539,6.692285,7.400488,0.775781,6.581738,7.414062,0.902051,6.730957,7.108887,-1.071875,-6.78418,7.181934,-0.847949,-6.814746,7.302246,-0.71875,-6.793945,-7.276619416666667,6.817529333333333,0.8054443333333334,0.0457947224796024,manual_y,2,manual_y_2V_cleaned.csv
-7.100391,-0.850293,7.326953,-6.805371,-0.868457,7.281152,-6.959277,-0.755273,7.114941,-7.072461,0.493848,-6.973926,-7.285352,0.737402,-7.097266,-7.265137,0.84873,-6.856348,6.971289,0.808398,6.89668,7.201172,0.775488,6.794434,7.211133,0.891211,6.945215,6.90166,-1.070508,-6.991504,6.975879,-0.855371,-7.018262,7.10127,-0.720996,-7.003613,-7.0708660000000005,7.025024499999999,0.80633125,0.04538527253524598,manual_y,2,manual_y_2V_cleaned.csv
-6.878516,-0.852637,7.525879,-6.586426,-0.869629,7.474023,-6.741992,-0.753516,7.308691,-6.865723,0.496191,-7.17002,-7.073242,0.744043,-7.304004,-7.05752,0.851074,-7.064258,6.763867,0.813184,7.09707,6.99707,0.774707,7.002344,7.002734,0.881738,7.151953,6.689844,-1.067383,-7.191406,6.764453,-0.859961,-7.216504,6.89043,-0.722949,-7.205957,-6.859318083333333,7.226009083333334,0.807251,0.04535400261187095,manual_y,2,manual_y_2V_cleaned.csv
-6.654297,-0.85166,7.719238,-6.364063,-0.869824,7.661816,-6.521484,-0.753125,7.49668,-6.653906,0.499121,-7.36543,-6.853027,0.750098,-7.508691,-6.847754,0.853125,-7.267383,6.551563,0.81582,7.288574,6.787402,0.774023,7.205566,6.788965,0.872266,7.348926,6.47373,-1.063184,-7.385449,6.552051,-0.865039,-7.411621,6.676855,-0.723926,-7.403711,-6.643758083333333,7.42192375,0.8076009166666667,0.04538040947942343,manual_y,2,manual_y_2V_cleaned.csv
-6.416113,-0.850195,7.903711,-6.129883,-0.870703,7.83877,-6.289551,-0.749707,7.67998,-6.429004,0.500098,-7.550293,-6.624707,0.757227,-7.699316,-6.623535,0.857617,-7.460254,6.329102,0.818359,7.474609,6.560352,0.771387,7.398633,6.564453,0.863086,7.545117,6.246875,-1.059961,-7.575586,6.324219,-0.870898,-7.597266,6.451465,-0.725781,-7.592187,-6.415771583333333,7.609643500000001,0.80791825,0.04480090724182377,manual_y,2,manual_y_2V_cleaned.csv
-6.176855,-0.850195,8.08623,-5.891895,-0.870508,8.012891,-6.055664,-0.748535,7.858691,-6.20293,0.50127,-7.732129,-6.394043,0.759863,-7.884961,-6.398438,0.858594,-7.64834,6.104102,0.823047,7.657129,6.338184,0.769043,7.583398,6.339453,0.851953,7.730566,6.017871,-1.057324,-7.75332,6.094434,-0.875781,-7.773926,6.224805,-0.72793,-7.776367,-6.186556166666667,7.791495666666666,0.8078369166666667,0.04381383325711455,manual_y,2,manual_y_2V_cleaned.csv
-5.929785,-0.850098,8.258105,-5.649023,-0.870215,8.176465,-5.814746,-0.745605,8.020996,-5.970996,0.501563,-7.90166,-6.155859,0.765625,-8.063379,-6.16748,0.860938,-7.829102,5.872363,0.825977,7.82793,6.10957,0.767383,7.766504,6.107129,0.843359,7.910645,5.780957,-1.052734,-7.926855,5.858594,-0.879102,-7.945215,5.988965,-0.72666,-7.947656,-5.9504555833333335,7.9645426666666665,0.8074382500000001,0.04376922053656973,manual_y,2,manual_y_2V_cleaned.csv
-5.682617,-0.849219,8.421289,-5.405664,-0.870117,8.335547,-5.570312,-0.744629,8.187012,-5.736914,0.504883,-8.071875,-5.91377,0.770801,-8.241309,-5.933203,0.863184,-8.003613,5.637793,0.82793,7.991797,5.877246,0.765918,7.939258,5.870898,0.834473,8.08457,5.543066,-1.049023,-8.094434,5.622461,-0.883984,-8.11416,5.753027,-0.72998,-8.119043,-5.712247583333333,8.133658916666667,0.8078450833333333,0.04327560993395337,manual_y,2,manual_y_2V_cleaned.csv
-5.426563,-0.847852,8.579004,-5.153125,-0.868848,8.486816,-5.321484,-0.743359,8.34082,-5.495312,0.505859,-8.230664,-5.666895,0.777344,-8.402637,-5.689941,0.865332,-8.16875,5.396582,0.830566,8.15127,5.635742,0.765234,8.102539,5.627246,0.822656,8.249805,5.298242,-1.043164,-8.254004,5.377246,-0.88877,-8.269824,5.507324,-0.72959,-8.282422,-5.4663085,8.293212916666667,0.8073811666666668,0.042522690867277294,manual_y,2,manual_y_2V_cleaned.csv
-5.167969,-0.846094,8.727051,-4.899707,-0.86709,8.629004,-5.068457,-0.739844,8.486133,-5.252734,0.506348,-8.379785,-5.415332,0.780273,-8.560547,-5.445312,0.866992,-8.325488,5.15166,0.831934,8.301855,5.391895,0.763086,8.2625,5.379199,0.813281,8.404102,5.049121,-1.040625,-8.404395,5.127051,-0.893066,-8.418359,5.259961,-0.729688,-8.435449,-5.217366500000001,8.444555666666666,0.8065267500000001,0.04170438157651268,manual_y,2,manual_y_2V_cleaned.csv
-4.90293,-0.844434,8.868359,-4.639453,-0.867383,8.766797,-4.808105,-0.737012,8.625195,-4.998828,0.50918,-8.524512,-5.156348,0.785645,-8.711621,-5.192969,0.868262,-8.478809,4.9,0.831934,8.444238,5.141504,0.762402,8.413477,5.125391,0.801367,8.554688,4.794824,-1.031641,-8.54541,4.874023,-0.895898,-8.561426,5.006543,-0.730273,-8.581348,-4.9617431666666665,8.589656666666666,0.8054525833333332,0.04097933804702422,manual_y,2,manual_y_2V_cleaned.csv
-4.635254,-0.843164,8.998535,-4.374707,-0.864648,8.890527,-4.544531,-0.734473,8.755664,-4.742969,0.509766,-8.659961,-4.894629,0.790039,-8.853613,-4.936426,0.868945,-8.62207,4.644824,0.834473,8.581641,4.885937,0.758594,8.554102,4.869434,0.792578,8.695898,4.53418,-1.027734,-8.68291,4.614355,-0.900781,-8.695605,4.74541,-0.73291,-8.72041,-4.701888,8.725911333333334,0.8048420833333334,0.04086082376417849,manual_y,2,manual_y_2V_cleaned.csv
-4.359082,-0.841699,9.128711,-4.102344,-0.864551,9.011328,-4.275684,-0.732227,8.878711,-4.480566,0.511426,-8.789746,-4.623633,0.795605,-8.986133,-4.672266,0.871484,-8.759961,4.383691,0.836035,8.708594,4.621973,0.756055,8.691504,4.604297,0.780176,8.831934,4.268262,-1.022363,-8.814746,4.349121,-0.903516,-8.823047,4.480078,-0.731348,-8.851074,-4.435083083333334,8.85629075,0.8038737499999999,0.039798461276639774,manual_y,2,manual_y_2V_cleaned.csv
-4.085254,-0.840527,9.243555,-3.835254,-0.863965,9.121289,-4.007129,-0.730469,8.995801,-4.219824,0.514941,-8.90791,-4.357129,0.800684,-9.113379,-4.410938,0.87168,-8.885352,4.122461,0.838867,8.83125,4.363379,0.753906,8.818652,4.341406,0.770215,8.957617,4.005371,-1.016992,-8.934961,4.086426,-0.908789,-8.940527,4.216406,-0.733789,-8.971582,-4.17091475,8.976822916666666,0.8037353333333332,0.0386614718564197,manual_y,2,manual_y_2V_cleaned.csv
-3.794922,-0.8375,9.355078,-3.552539,-0.859375,9.229688,-3.723438,-0.72627,9.103613,-3.945801,0.514844,-9.023438,-4.076367,0.803027,-9.235645,-4.133496,0.871777,-9.010254,3.848535,0.838867,8.947266,4.086035,0.749707,8.94541,4.062793,0.757129,9.081348,3.726758,-1.008398,-9.049902,3.80752,-0.910645,-9.055273,3.938184,-0.732715,-9.091211,-3.8913656666666663,9.094010500000001,0.8008545,0.03822044113517973,manual_y,2,manual_y_2V_cleaned.csv
-3.506738,-0.832715,9.458203,-3.268848,-0.856738,9.326172,-3.439746,-0.722559,9.203809,-3.670703,0.514844,-9.131445,-3.791016,0.805957,-9.344922,-3.855176,0.871777,-9.124707,3.574316,0.83916,9.053613,3.810352,0.746094,9.05459,3.785156,0.745313,9.194043,3.45,-1.002637,-9.155469,3.528418,-0.913086,-9.15918,3.659473,-0.73291,-9.201367,-3.6116618333333332,9.200626666666665,0.7986491666666666,0.03724857414345641,manual_y,2,manual_y_2V_cleaned.csv
-3.194043,-0.833203,9.55625,-2.962402,-0.856055,9.419238,-3.135352,-0.719336,9.301367,-3.37168,0.516895,-9.234766,-3.48457,0.812402,-9.453125,-3.555469,0.872754,-9.23623,3.275,0.839941,9.16123,3.510937,0.743164,9.169531,3.483691,0.734863,9.304492,3.146582,-0.994922,-9.260742,3.227148,-0.91709,-9.262109,3.358008,-0.733398,-9.30791,-3.3087401666666665,9.3055825,0.7978352500000001,0.03670210895655924,manual_y,2,manual_y_2V_cleaned.csv
-2.898828,-0.829785,9.640625,-2.67373,-0.851953,9.501953,-2.845703,-0.716797,9.385742,-3.089648,0.517676,-9.32334,-3.195605,0.814844,-9.54502,-3.27002,0.873242,-9.332422,2.993555,0.840332,9.249805,3.227637,0.737402,9.266309,3.198145,0.72002,9.399023,2.86084,-0.987207,-9.352344,2.943164,-0.917383,-9.350293,3.07334,-0.733887,-9.39834,-3.0225179166666662,9.395434666666667,0.795044,0.03518133327481256,manual_y,2,manual_y_2V_cleaned.csv
-2.599707,-0.825586,9.71709,-2.37998,-0.849023,9.570215,-2.553223,-0.713184,9.458105,-2.802344,0.519238,-9.405664,-2.901855,0.817383,-9.633105,-2.982324,0.872461,-9.42207,2.706348,0.84043,9.327344,2.94043,0.735156,9.353516,2.908301,0.709863,9.48291,2.571191,-0.980859,-9.432617,2.653809,-0.920117,-9.428711,2.781152,-0.734668,-9.482617,-2.731722,9.476163666666668,0.793164,0.035215902370954046,manual_y,2,manual_y_2V_cleaned.csv
